interval_from,interval_to,no2_B0_min,no2_B0_max,no2_B0_mean,no2_B0_stDev,no2_B0_sampleCount,no2_B0_noDataCount,shapefile,NUTS_ID,year,month,month_num
2019-06-01,2019-07-01,2.2383379473467357e-05,7.704544987063855e-05,3.510241606026496e-05,9.461450598495451e-06,65536,37958,NUTS_NL_01m_2024.shp,NL11,2019,June,6
2019-08-01,2019-09-01,2.750949715846218e-05,0.00011807598639279604,6.056648365636604e-05,1.4426956404609278e-05,65536,36854,NUTS_NL_01m_2024.shp,NL11,2019,August,8
2019-09-01,2019-10-01,1.4215272585715866e-06,5.598587085842155e-05,1.7499104261167116e-05,1.0800089498912084e-05,65536,46683,NUTS_NL_01m_2024.shp,NL11,2019,September,9
2019-10-01,2019-11-01,4.460070704226382e-05,0.00011630555673036724,7.626428489716103e-05,1.4719361764715412e-05,65536,36854,NUTS_NL_01m_2024.shp,NL11,2019,October,10
2019-11-01,2019-12-01,-6.212714197317837e-06,7.748127973172814e-05,3.2231635837814234e-05,1.709375399556104e-05,65536,41093,NUTS_NL_01m_2024.shp,NL11,2019,November,11
2019-12-01,2020-01-01,8.370684554392938e-06,8.712866838322952e-05,4.3991309061984575e-05,1.571097913183258e-05,65536,36854,NUTS_NL_01m_2024.shp,NL11,2019,December,12
2020-02-01,2020-03-01,1.231864280271111e-05,8.644768240628764e-05,5.2161138573259744e-05,1.2879576830960342e-05,65536,48116,NUTS_NL_01m_2024.shp,NL11,2020,February,2
2020-03-01,2020-04-01,1.865168997028377e-05,8.886420982889831e-05,5.9580520137141666e-05,1.3587259880972244e-05,65536,36854,NUTS_NL_01m_2024.shp,NL11,2020,March,3
2020-04-01,2020-05-01,1.7159840353997424e-05,8.029469609027728e-05,3.675574745001841e-05,1.6099096949846967e-05,65536,52290,NUTS_NL_01m_2024.shp,NL11,2020,April,4
2020-05-01,2020-06-01,1.5554478522972204e-05,4.5836990466341376e-05,3.399836860296421e-05,6.452990056191785e-06,65536,52549,NUTS_NL_01m_2024.shp,NL11,2020,May,5
2020-07-01,2020-08-01,3.0196104034985183e-06,5.809127469547093e-05,3.150582896828049e-05,1.0983533087861955e-05,65536,36854,NUTS_NL_01m_2024.shp,NL11,2020,July,7
2020-08-01,2020-09-01,-4.535877451417036e-06,6.586305244127288e-05,2.0710676711476914e-05,1.2595244680014138e-05,65536,56372,NUTS_NL_01m_2024.shp,NL11,2020,August,8
2020-09-01,2020-10-01,5.562068326980807e-05,0.00012569301179610193,8.722467204393425e-05,1.2780735653571027e-05,65536,56984,NUTS_NL_01m_2024.shp,NL11,2020,September,9
2020-12-01,2021-01-01,8.66149002831662e-06,6.95954222464934e-05,3.416256218411163e-05,1.1040497329951082e-05,65536,58992,NUTS_NL_01m_2024.shp,NL11,2020,December,12
2021-01-01,2021-02-01,-4.3530704715522006e-05,6.761292752344161e-05,7.493726158962826e-06,2.4011086683244178e-05,65536,41739,NUTS_NL_01m_2024.shp,NL11,2021,January,1
2021-03-01,2021-04-01,0.00013236507948022336,0.00023409393907058984,0.00017531586030583988,2.369678415968505e-05,65536,36854,NUTS_NL_01m_2024.shp,NL11,2021,March,3
2021-04-01,2021-05-01,1.3072263755020685e-05,4.15586146118585e-05,2.860924634824814e-05,7.962099519559346e-06,65536,62968,NUTS_NL_01m_2024.shp,NL11,2021,April,4
2021-05-01,2021-06-01,1.2169607543910388e-05,7.658555841771886e-05,4.597785017735106e-05,1.1715830295957013e-05,65536,36854,NUTS_NL_01m_2024.shp,NL11,2021,May,5
2021-07-01,2021-08-01,1.1027935215679463e-05,2.1293262761901133e-05,1.9597046700097317e-05,1.7039896491819515e-06,65536,64074,NUTS_NL_01m_2024.shp,NL11,2021,July,7
2021-08-01,2021-09-01,4.978282504453091e-06,3.4405420592520386e-05,1.9674352792351808e-05,9.413282724710335e-06,65536,62347,NUTS_NL_01m_2024.shp,NL11,2021,August,8
2021-09-01,2021-10-01,2.032498741755262e-05,9.197664621751755e-05,4.888178332151255e-05,1.9636992152464795e-05,65536,60409,NUTS_NL_01m_2024.shp,NL11,2021,September,9
2021-11-01,2021-12-01,-1.3423722521110903e-05,2.238438173662871e-05,1.0656891035571262e-06,8.367997505870113e-06,65536,64039,NUTS_NL_01m_2024.shp,NL11,2021,November,11
2022-01-01,2022-02-01,1.1551560419320595e-06,4.13230482081417e-05,2.4368452003788457e-05,9.78801642692687e-06,65536,59364,NUTS_NL_01m_2024.shp,NL11,2022,January,1
2022-02-01,2022-03-01,3.449419091339223e-05,0.0001264644379261881,7.998759626427331e-05,1.5721791315033e-05,65536,36854,NUTS_NL_01m_2024.shp,NL11,2022,February,2
2022-04-01,2022-05-01,1.7337220924673602e-05,3.729065429070033e-05,2.8894788392531873e-05,4.016619516272827e-06,65536,63284,NUTS_NL_01m_2024.shp,NL11,2022,April,4
2022-06-01,2022-07-01,1.868456274678465e-05,6.557129381690174e-05,3.65439706864237e-05,1.0545721724889372e-05,65536,58150,NUTS_NL_01m_2024.shp,NL11,2022,June,6
2022-08-01,2022-09-01,1.2149336725997273e-05,4.9036909331334755e-05,2.9804279603709466e-05,7.257203924009868e-06,65536,36854,NUTS_NL_01m_2024.shp,NL11,2022,August,8
2022-09-01,2022-10-01,4.1002975194714963e-05,0.0001370137615595013,7.570122518071316e-05,1.7322619593505145e-05,65536,40688,NUTS_NL_01m_2024.shp,NL11,2022,September,9
2022-10-01,2022-11-01,1.593752131157089e-05,0.00010701695282477885,6.528655351087e-05,2.0695170507477082e-05,65536,51501,NUTS_NL_01m_2024.shp,NL11,2022,October,10
2023-02-01,2023-03-01,1.0044358532468323e-05,9.564333595335484e-05,5.6568116026071486e-05,1.489878904864439e-05,65536,37540,NUTS_NL_01m_2024.shp,NL11,2023,February,2
2023-04-01,2023-05-01,7.181120963650756e-06,6.18774356553331e-05,3.0791956312501265e-05,1.1422669713080963e-05,65536,36854,NUTS_NL_01m_2024.shp,NL11,2023,April,4
2023-05-01,2023-06-01,3.274117943874444e-06,3.9685186493443325e-05,1.9153307137307142e-05,7.999356190899623e-06,65536,37250,NUTS_NL_01m_2024.shp,NL11,2023,May,5
2023-06-01,2023-07-01,2.2496435121865943e-05,2.3636968762730248e-05,2.289692785071906e-05,5.444088576743667e-07,65536,65405,NUTS_NL_01m_2024.shp,NL11,2023,June,6
2023-08-01,2023-09-01,-9.917306670104153e-06,4.1708732169354334e-05,1.8510161874353237e-05,1.2773999575080345e-05,65536,56962,NUTS_NL_01m_2024.shp,NL11,2023,August,8
2023-09-01,2023-10-01,9.139368557953276e-06,5.8928195358021185e-05,3.119909834588799e-05,1.2264106102586086e-05,65536,55981,NUTS_NL_01m_2024.shp,NL11,2023,September,9
2023-11-01,2023-12-01,4.534164327196777e-05,7.008844113443047e-05,6.077893964513674e-05,1.0367413127447615e-05,65536,65015,NUTS_NL_01m_2024.shp,NL11,2023,November,11
2023-12-01,2024-01-01,-3.2314204872818664e-05,2.4524841137463227e-05,-3.1487252355554844e-06,1.4936102529186043e-05,65536,62590,NUTS_NL_01m_2024.shp,NL11,2023,December,12
2024-03-01,2024-04-01,1.610541221452877e-05,5.6020850024651736e-05,3.1820865001632324e-05,1.08239323487099e-05,65536,62969,NUTS_NL_01m_2024.shp,NL11,2024,March,3
2024-04-01,2024-05-01,3.77658725483343e-05,9.763443085830659e-05,6.293320134874023e-05,1.1587137733100445e-05,65536,39016,NUTS_NL_01m_2024.shp,NL11,2024,April,4
2024-06-01,2024-07-01,1.6601050447206944e-05,1.6774309187894687e-05,1.665532426959105e-05,8.036022848648241e-08,65536,65204,NUTS_NL_01m_2024.shp,NL11,2024,June,6
2024-07-01,2024-08-01,2.5686101707833586e-06,3.891695450874977e-05,2.002574652763247e-05,7.518235737108098e-06,65536,36854,NUTS_NL_01m_2024.shp,NL11,2024,July,7
2024-08-01,2024-09-01,5.9988192333548795e-06,4.4114891352364793e-05,2.6135494246548104e-05,7.906113553237287e-06,65536,36854,NUTS_NL_01m_2024.shp,NL11,2024,August,8
2024-09-01,2024-10-01,4.225804275392875e-07,8.470469038002193e-05,3.9545669513272244e-05,1.4770582668273638e-05,65536,41764,NUTS_NL_01m_2024.shp,NL11,2024,September,9
2024-11-01,2024-12-01,8.74436300364323e-05,0.00014328001998364925,0.00010306852776706003,1.9392925604460428e-05,65536,63150,NUTS_NL_01m_2024.shp,NL11,2024,November,11
2018-05-01,2018-06-01,4.978994184057228e-05,7.21722753951326e-05,5.985725918725438e-05,6.89735215306539e-06,65536,38383,NUTS_NL_01m_2024.shp,NL112,2018,May,5
2018-06-01,2018-07-01,1.8092270693159662e-05,4.952603921992704e-05,3.598042181363165e-05,6.85599052842667e-06,65536,38383,NUTS_NL_01m_2024.shp,NL112,2018,June,6
2018-07-01,2018-08-01,7.262609142344445e-05,0.00011572089715627953,9.454614893654779e-05,2.1509837088750208e-05,65536,61542,NUTS_NL_01m_2024.shp,NL112,2018,July,7
2018-08-01,2018-09-01,1.0328518328606151e-05,1.0328518328606151e-05,1.0328518328606151e-05,0.0,65536,64491,NUTS_NL_01m_2024.shp,NL112,2018,August,8
2018-10-01,2018-11-01,7.547507266281173e-05,0.00011813107994385064,9.396850090870909e-05,8.8748963846243e-06,65536,38383,NUTS_NL_01m_2024.shp,NL112,2018,October,10
2018-11-01,2018-12-01,8.890312165021896e-05,0.00011649459338514134,0.00010614447281089726,8.531112885926967e-06,65536,52869,NUTS_NL_01m_2024.shp,NL112,2018,November,11
2018-12-01,2019-01-01,5.364511889638379e-05,5.364511889638379e-05,5.364511889638379e-05,0.0,65536,62830,NUTS_NL_01m_2024.shp,NL112,2018,December,12
2019-03-01,2019-04-01,1.0915819075307809e-05,3.1652678444515914e-05,2.1008634121127453e-05,6.7719171074734785e-06,65536,38383,NUTS_NL_01m_2024.shp,NL112,2019,March,3
2019-04-01,2019-05-01,1.723437526379712e-05,5.115526801091619e-05,3.720471486499106e-05,1.0947260759304425e-05,65536,56412,NUTS_NL_01m_2024.shp,NL112,2019,April,4
2019-06-01,2019-07-01,2.763487100310158e-05,4.43957578681875e-05,3.624843887603171e-05,6.20711847832544e-06,65536,38383,NUTS_NL_01m_2024.shp,NL112,2019,June,6
2019-08-01,2019-09-01,3.296914655948058e-05,7.346057827817276e-05,5.856633409174934e-05,1.0831456261216024e-05,65536,38383,NUTS_NL_01m_2024.shp,NL112,2019,August,8
2019-09-01,2019-10-01,1.4215272585715866e-06,3.0484119633911178e-05,1.7388504888972536e-05,8.40317197739399e-06,65536,38709,NUTS_NL_01m_2024.shp,NL112,2019,September,9
2019-10-01,2019-11-01,5.339588096830994e-05,8.900894317775965e-05,6.72229009490104e-05,1.098312838161812e-05,65536,38383,NUTS_NL_01m_2024.shp,NL112,2019,October,10
2019-11-01,2019-12-01,4.897943654214032e-06,6.332225166261196e-05,3.4030491752139854e-05,1.724129329765512e-05,65536,38610,NUTS_NL_01m_2024.shp,NL112,2019,November,11
2019-12-01,2020-01-01,1.867584796855226e-05,7.10827371221967e-05,3.77873286728793e-05,1.0062252194342632e-05,65536,38383,NUTS_NL_01m_2024.shp,NL112,2019,December,12
2020-02-01,2020-03-01,2.471215520927217e-05,8.644768240628764e-05,4.4557880174233506e-05,1.1738505099263884e-05,65536,38416,NUTS_NL_01m_2024.shp,NL112,2020,February,2
2020-03-01,2020-04-01,2.18888781091664e-05,8.421560050919652e-05,5.9544720538470995e-05,1.5158715865419075e-05,65536,38383,NUTS_NL_01m_2024.shp,NL112,2020,March,3
2020-04-01,2020-05-01,2.211873470514547e-05,3.566258237697184e-05,2.724532216606871e-05,4.022393357747227e-06,65536,50222,NUTS_NL_01m_2024.shp,NL112,2020,April,4
2020-05-01,2020-06-01,2.676773328857962e-05,4.429064938449301e-05,3.4172738147570666e-05,6.146355490597915e-06,65536,45834,NUTS_NL_01m_2024.shp,NL112,2020,May,5
2020-07-01,2020-08-01,1.4938679669285193e-05,5.5304721172433347e-05,3.5947393597307965e-05,1.0773000494371518e-05,65536,38383,NUTS_NL_01m_2024.shp,NL112,2020,July,7
2020-08-01,2020-09-01,5.450320713862311e-06,4.511222505243495e-05,1.6880840036606533e-05,1.702603274128229e-05,65536,60940,NUTS_NL_01m_2024.shp,NL112,2020,August,8
2020-09-01,2020-10-01,9.585807129042223e-05,0.00012569301179610193,0.00012245556211159993,9.279441700208344e-06,65536,63997,NUTS_NL_01m_2024.shp,NL112,2020,September,9
2021-01-01,2021-02-01,-2.057763049378991e-05,6.761292752344161e-05,1.0438275745666051e-05,1.807950484801246e-05,65536,38383,NUTS_NL_01m_2024.shp,NL112,2021,January,1
2021-03-01,2021-04-01,0.00011951149645028636,0.00018945116607937962,0.00016494842948858718,9.216483070282167e-06,65536,38383,NUTS_NL_01m_2024.shp,NL112,2021,March,3
2021-05-01,2021-06-01,2.604444853204768e-05,7.023936632322147e-05,5.0149356464806766e-05,1.1420803296399922e-05,65536,38383,NUTS_NL_01m_2024.shp,NL112,2021,May,5
2021-07-01,2021-08-01,1.8015538444160484e-05,2.1293262761901133e-05,1.830787601844548e-05,9.342059295917357e-07,65536,65166,NUTS_NL_01m_2024.shp,NL112,2021,July,7
2021-09-01,2021-10-01,2.032498741755262e-05,6.888026837259531e-05,4.363035762114291e-05,1.3731806993406127e-05,65536,46886,NUTS_NL_01m_2024.shp,NL112,2021,September,9
2021-11-01,2021-12-01,-3.617209813455702e-06,2.238438173662871e-05,2.323816278825021e-06,5.3721931339122684e-06,65536,57907,NUTS_NL_01m_2024.shp,NL112,2021,November,11
2022-01-01,2022-02-01,1.606504520168528e-05,3.127554009552114e-05,2.6796338763757584e-05,3.2883086854896392e-06,65536,62683,NUTS_NL_01m_2024.shp,NL112,2022,January,1
2022-02-01,2022-03-01,5.459591557155363e-05,9.840759594226256e-05,7.679163323037608e-05,1.2310468135353e-05,65536,38383,NUTS_NL_01m_2024.shp,NL112,2022,February,2
2022-04-01,2022-05-01,3.3401760447304696e-05,3.3401760447304696e-05,3.3401760447304696e-05,0.0,65536,65404,NUTS_NL_01m_2024.shp,NL112,2022,April,4
2022-06-01,2022-07-01,2.959099947474897e-05,5.3947969718137756e-05,4.0441672159808296e-05,7.085584495705695e-06,65536,62474,NUTS_NL_01m_2024.shp,NL112,2022,June,6
2022-08-01,2022-09-01,1.2149336725997273e-05,4.4978849473409355e-05,3.261002725889057e-05,8.973879143974862e-06,65536,38383,NUTS_NL_01m_2024.shp,NL112,2022,August,8
2022-09-01,2022-10-01,4.6772503992542624e-05,0.00010153882612939924,6.477839091947384e-05,1.1292934115988656e-05,65536,38843,NUTS_NL_01m_2024.shp,NL112,2022,September,9
2022-10-01,2022-11-01,2.0365705495350994e-05,0.00010092013690155,6.203002107913892e-05,2.110726313594284e-05,65536,42896,NUTS_NL_01m_2024.shp,NL112,2022,October,10
2023-02-01,2023-03-01,2.640486491145566e-05,9.564333595335484e-05,6.011822533947778e-05,1.69801741674198e-05,65536,39110,NUTS_NL_01m_2024.shp,NL112,2023,February,2
2023-04-01,2023-05-01,8.212754437408876e-06,4.636068842955865e-05,2.5283617973234222e-05,8.821653268759887e-06,65536,38383,NUTS_NL_01m_2024.shp,NL112,2023,April,4
2023-05-01,2023-06-01,1.0135318007087335e-05,2.7523243261384778e-05,1.7259702637852952e-05,5.026757843651354e-06,65536,38383,NUTS_NL_01m_2024.shp,NL112,2023,May,5
2023-08-01,2023-09-01,-9.917306670104153e-06,4.01181896449998e-05,1.0245459656880825e-05,1.4140379330419803e-05,65536,48731,NUTS_NL_01m_2024.shp,NL112,2023,August,8
2023-09-01,2023-10-01,1.4491840374830645e-05,4.926833571516909e-05,3.307111789207498e-05,1.3369775225315721e-05,65536,53561,NUTS_NL_01m_2024.shp,NL112,2023,September,9
2024-04-01,2024-05-01,3.77658725483343e-05,9.230439900420606e-05,6.252339972149367e-05,1.3427002876153472e-05,65536,46276,NUTS_NL_01m_2024.shp,NL112,2024,April,4
2024-07-01,2024-08-01,7.147982159949606e-06,3.069422018597834e-05,2.103635949255137e-05,4.8392093223985425e-06,65536,38383,NUTS_NL_01m_2024.shp,NL112,2024,July,7
2024-08-01,2024-09-01,1.2038841305184178e-05,3.368892794242129e-05,2.6139036400961257e-05,6.269088031840381e-06,65536,38383,NUTS_NL_01m_2024.shp,NL112,2024,August,8
2024-09-01,2024-10-01,2.653691808518488e-05,6.497236608993262e-05,4.69137822620382e-05,1.0641501533889679e-05,65536,38383,NUTS_NL_01m_2024.shp,NL112,2024,September,9
2024-11-01,2024-12-01,9.366293670609593e-05,9.366293670609593e-05,9.366293670609593e-05,0.0,65536,65514,NUTS_NL_01m_2024.shp,NL112,2024,November,11
2018-05-01,2018-06-01,4.249301855452359e-05,7.21722753951326e-05,5.71861835939937e-05,8.777195486205693e-06,65536,33361,NUTS_NL_01m_2024.shp,NL114,2018,May,5
2018-06-01,2018-07-01,1.1644847290881444e-05,5.1592374802567065e-05,3.217752528933455e-05,8.98991705275775e-06,65536,27310,NUTS_NL_01m_2024.shp,NL114,2018,June,6
2018-07-01,2018-08-01,6.977736484259367e-05,8.431907917838544e-05,7.043661344176421e-05,2.0057270062775228e-06,65536,64231,NUTS_NL_01m_2024.shp,NL114,2018,July,7
2018-09-01,2018-10-01,5.3611816838383675e-05,6.48288187221624e-05,5.407596864047109e-05,2.2340444809789737e-06,65536,64811,NUTS_NL_01m_2024.shp,NL114,2018,September,9
2018-10-01,2018-11-01,6.116847362136468e-05,0.00011139830894535407,9.22452930651687e-05,9.93541837961023e-06,65536,27310,NUTS_NL_01m_2024.shp,NL114,2018,October,10
2018-11-01,2018-12-01,7.941161311464384e-05,0.00011510645708767697,9.78189513097156e-05,9.177401538150088e-06,65536,54318,NUTS_NL_01m_2024.shp,NL114,2018,November,11
2019-03-01,2019-04-01,9.61330169957364e-06,4.32521992479451e-05,2.3973934340748718e-05,8.303682946987616e-06,65536,35406,NUTS_NL_01m_2024.shp,NL114,2019,March,3
2019-04-01,2019-05-01,1.6311281797243282e-05,6.817407120252028e-05,4.6748794649537646e-05,1.0480642897180358e-05,65536,27310,NUTS_NL_01m_2024.shp,NL114,2019,April,4
2019-06-01,2019-07-01,2.7938307539443485e-05,7.704544987063855e-05,4.0631726852850936e-05,1.2608285164966283e-05,65536,29428,NUTS_NL_01m_2024.shp,NL114,2019,June,6
2019-08-01,2019-09-01,2.750949715846218e-05,9.298558870796114e-05,5.545348974795398e-05,1.3719982503555126e-05,65536,27310,NUTS_NL_01m_2024.shp,NL114,2019,August,8
2019-09-01,2019-10-01,5.120887180964928e-06,5.598587085842155e-05,2.193621394723245e-05,1.3990482946017777e-05,65536,44111,NUTS_NL_01m_2024.shp,NL114,2019,September,9
2019-10-01,2019-11-01,4.460070704226382e-05,9.021350706461817e-05,6.997719288940566e-05,1.2223544414540133e-05,65536,27310,NUTS_NL_01m_2024.shp,NL114,2019,October,10
2019-11-01,2019-12-01,-6.212714197317837e-06,7.72041457821615e-05,3.3833956620993045e-05,1.807306516282047e-05,65536,27310,NUTS_NL_01m_2024.shp,NL114,2019,November,11
2019-12-01,2020-01-01,8.370684554392938e-06,7.821061444701627e-05,4.989204717625933e-05,1.7443174724355957e-05,65536,27310,NUTS_NL_01m_2024.shp,NL114,2019,December,12
2020-02-01,2020-03-01,3.684824696392752e-05,8.2043232396245e-05,5.8113031549367086e-05,1.1590860722231524e-05,65536,28116,NUTS_NL_01m_2024.shp,NL114,2020,February,2
2020-03-01,2020-04-01,4.664165680878796e-05,8.886420982889831e-05,6.614740934422777e-05,1.0270352285075746e-05,65536,27310,NUTS_NL_01m_2024.shp,NL114,2020,March,3
2020-04-01,2020-05-01,2.748810948105529e-05,8.029469609027728e-05,5.3188638048247984e-05,1.8194890075256987e-05,65536,49837,NUTS_NL_01m_2024.shp,NL114,2020,April,4
2020-05-01,2020-06-01,2.4996043066494167e-05,4.124285624129698e-05,3.4569320802731914e-05,5.251320098647376e-06,65536,51359,NUTS_NL_01m_2024.shp,NL114,2020,May,5
2020-07-01,2020-08-01,3.0196104034985183e-06,5.1820126827806234e-05,2.767393371329527e-05,8.810993939125984e-06,65536,27310,NUTS_NL_01m_2024.shp,NL114,2020,July,7
2020-08-01,2020-09-01,1.0456869858899154e-05,4.511222505243495e-05,1.8472393860345338e-05,6.437392264360202e-06,65536,52276,NUTS_NL_01m_2024.shp,NL114,2020,August,8
2020-09-01,2020-10-01,5.562068326980807e-05,0.00012569301179610193,8.596362187612478e-05,1.1448042588127946e-05,65536,31788,NUTS_NL_01m_2024.shp,NL114,2020,September,9
2020-12-01,2021-01-01,1.7207441487698816e-05,4.581344182952307e-05,3.486621303698476e-05,1.0536662348197282e-05,65536,45311,NUTS_NL_01m_2024.shp,NL114,2020,December,12
2021-01-01,2021-02-01,-3.243432365707122e-05,5.7177308917744085e-05,1.3447132019259564e-05,2.1428219503579747e-05,65536,27310,NUTS_NL_01m_2024.shp,NL114,2021,January,1
2021-03-01,2021-04-01,0.0001485380926169455,0.00023409393907058984,0.000189522165195836,2.3648970069364776e-05,65536,27310,NUTS_NL_01m_2024.shp,NL114,2021,March,3
2021-04-01,2021-05-01,3.166201713611372e-05,4.045599780511111e-05,3.6831195264226616e-05,4.17034281296232e-06,65536,65049,NUTS_NL_01m_2024.shp,NL114,2021,April,4
2021-05-01,2021-06-01,1.2169607543910388e-05,6.732500332873315e-05,3.954136022188731e-05,8.612819678873465e-06,65536,27310,NUTS_NL_01m_2024.shp,NL114,2021,May,5
2021-08-01,2021-09-01,4.978282504453091e-06,3.4405420592520386e-05,1.9607248586036637e-05,9.447049481555127e-06,65536,52397,NUTS_NL_01m_2024.shp,NL114,2021,August,8
2021-09-01,2021-10-01,4.419872129801661e-05,9.197664621751755e-05,6.537225852384022e-05,1.4911786599608508e-05,65536,57351,NUTS_NL_01m_2024.shp,NL114,2021,September,9
2021-11-01,2021-12-01,-1.3423722521110903e-05,1.0264015145367011e-05,-1.5683211963108553e-06,1.1843863218587402e-05,65536,63482,NUTS_NL_01m_2024.shp,NL114,2021,November,11
2022-01-01,2022-02-01,1.06295146906632e-05,4.13230482081417e-05,2.4396810690653945e-05,1.0448581892545825e-05,65536,56742,NUTS_NL_01m_2024.shp,NL114,2022,January,1
2022-02-01,2022-03-01,4.945270484313369e-05,0.0001264644379261881,8.111739572693296e-05,1.3460119340698644e-05,65536,27310,NUTS_NL_01m_2024.shp,NL114,2022,February,2
2022-06-01,2022-07-01,1.868456274678465e-05,5.3947969718137756e-05,3.077537614613921e-05,7.505481671985865e-06,65536,49795,NUTS_NL_01m_2024.shp,NL114,2022,June,6
2022-08-01,2022-09-01,1.5500028894166462e-05,4.9036909331334755e-05,3.19570568870331e-05,5.907569608924141e-06,65536,27310,NUTS_NL_01m_2024.shp,NL114,2022,August,8
2022-09-01,2022-10-01,4.688449917011894e-05,0.0001209714901051484,7.201815918862914e-05,1.3529350568765835e-05,65536,31359,NUTS_NL_01m_2024.shp,NL114,2022,September,9
2022-10-01,2022-11-01,3.831400317722e-05,0.00010701695282477885,8.280388174723385e-05,2.213362336553664e-05,65536,57368,NUTS_NL_01m_2024.shp,NL114,2022,October,10
2023-02-01,2023-03-01,3.956823275075294e-05,7.364687189692631e-05,6.084336457003493e-05,7.159850838048437e-06,65536,27310,NUTS_NL_01m_2024.shp,NL114,2023,February,2
2023-04-01,2023-05-01,7.181120963650756e-06,6.18774356553331e-05,3.18064159576866e-05,1.0718567101912032e-05,65536,27310,NUTS_NL_01m_2024.shp,NL114,2023,April,4
2023-05-01,2023-06-01,4.955836175213335e-06,3.9685186493443325e-05,2.4169738330255328e-05,8.020467030687013e-06,65536,27310,NUTS_NL_01m_2024.shp,NL114,2023,May,5
