interval_from,interval_to,so2_B0_min,so2_B0_max,so2_B0_mean,so2_B0_stDev,so2_B0_sampleCount,so2_B0_noDataCount,shapefile,NUTS_ID,year,month,month_num
2023-02-01,2023-03-01,-0.0014465192798525095,0.005876584444195032,0.001140396732276204,0.0016317273524539973,65536,36543,NUTS_NL_01m_2024.shp,NL32B,2023,February,2
2023-04-01,2023-05-01,-0.0014695130521431565,0.0019064939115196466,-2.8973222319809364e-05,0.0007375509406714474,65536,36062,NUTS_NL_01m_2024.shp,NL32B,2023,April,4
2023-05-01,2023-06-01,-0.0014879368245601654,0.0011296222219243646,-4.872675505434829e-05,0.0006320243627492497,65536,36547,NUTS_NL_01m_2024.shp,NL32B,2023,May,5
2023-06-01,2023-07-01,-0.0012908398639410734,0.002466999227181077,0.0003430556233171447,0.0010717501241588742,65536,43858,NUTS_NL_01m_2024.shp,NL32B,2023,June,6
2023-08-01,2023-09-01,-0.0012804425787180662,0.0008194166584871709,-7.752932916079631e-05,0.0004264502169648069,65536,34823,NUTS_NL_01m_2024.shp,NL32B,2023,August,8
2023-09-01,2023-10-01,-0.0012729921145364642,0.0028376253321766853,1.3019081573746754e-05,0.0005937242566843695,65536,50181,NUTS_NL_01m_2024.shp,NL32B,2023,September,9
2023-10-01,2023-11-01,0.0002000194654101506,0.0002000194654101506,0.0002000194654101506,0.0,65536,65471,NUTS_NL_01m_2024.shp,NL32B,2023,October,10
2024-03-01,2024-04-01,-0.0013860639883205295,0.002470955951139331,0.00014859369705267812,0.0008958193069477857,65536,45569,NUTS_NL_01m_2024.shp,NL32B,2024,March,3
2024-04-01,2024-05-01,-0.0012971159303560853,0.002199639566242695,-5.462499879856787e-05,0.000777984874836511,65536,48847,NUTS_NL_01m_2024.shp,NL32B,2024,April,4
2024-05-01,2024-06-01,-0.0003351164050400257,0.0003222844679839909,0.0001804282468032357,0.00023814324421434426,65536,62127,NUTS_NL_01m_2024.shp,NL32B,2024,May,5
2024-06-01,2024-07-01,-0.0012351201148703694,0.0013478858163580298,-3.5415017156632024e-05,0.0005199725508892687,65536,36075,NUTS_NL_01m_2024.shp,NL32B,2024,June,6
2024-07-01,2024-08-01,-0.0008381077204830945,0.0007872956339269876,-4.222774176738465e-05,0.00040350904147493273,65536,45641,NUTS_NL_01m_2024.shp,NL32B,2024,July,7
2024-08-01,2024-09-01,-0.0012572503183037043,0.0011656323913484812,-0.00015992991985330527,0.000564943925576569,65536,34823,NUTS_NL_01m_2024.shp,NL32B,2024,August,8
2018-05-01,2018-06-01,-0.001490543014369905,0.0013791420497000217,0.0002043680157958828,0.000567409013747102,65536,37974,NUTS_NL_01m_2024.shp,NL34,2018,May,5
2018-06-01,2018-07-01,-0.0014919108944013715,0.0012310730526223779,-5.8115683904640346e-05,0.0005159851524125987,65536,33172,NUTS_NL_01m_2024.shp,NL34,2018,June,6
2018-07-01,2018-08-01,-0.0013967676786705852,0.0010413660202175379,-8.239227315348943e-05,0.0005266575282895721,65536,33485,NUTS_NL_01m_2024.shp,NL34,2018,July,7
2018-08-01,2018-09-01,-0.0006792002241127193,0.0009077998693101108,9.042304674443203e-05,0.00033365855356295494,65536,47650,NUTS_NL_01m_2024.shp,NL34,2018,August,8
2018-09-01,2018-10-01,-0.0014770962297916412,0.0029158415272831917,0.00017696911870995077,0.0009919616153143595,65536,37090,NUTS_NL_01m_2024.shp,NL34,2018,September,9
2018-10-01,2018-11-01,-0.0014089933829382062,0.007762137334793806,0.0011255244319161562,0.001746211589877121,65536,44188,NUTS_NL_01m_2024.shp,NL34,2018,October,10
2019-02-01,2019-03-01,-0.00037279314710758626,0.0021956777200102806,0.00024201933539400969,0.0003910235499287768,65536,59325,NUTS_NL_01m_2024.shp,NL34,2019,February,2
2019-03-01,2019-04-01,-0.001471369294449687,0.0027470493223518133,0.0002828218661873493,0.0007830848526775935,65536,44668,NUTS_NL_01m_2024.shp,NL34,2019,March,3
2019-05-01,2019-06-01,-0.0006088106893002987,0.0010100945364683867,8.108296370203708e-05,0.0003527103951776435,65536,58962,NUTS_NL_01m_2024.shp,NL34,2019,May,5
2019-06-01,2019-07-01,-0.0009880367433652282,0.0010640997206792235,3.891502415497389e-05,0.0003965001954558095,65536,33172,NUTS_NL_01m_2024.shp,NL34,2019,June,6
2019-07-01,2019-08-01,-0.0007188948220573366,0.001392684760503471,-8.119803555647518e-05,0.0006369964034388758,65536,62944,NUTS_NL_01m_2024.shp,NL34,2019,July,7
2019-08-01,2019-09-01,-0.001479443279094994,0.0015803591813892126,-0.00018439581304103466,0.0006207385779526609,65536,34606,NUTS_NL_01m_2024.shp,NL34,2019,August,8
2019-09-01,2019-10-01,-0.0014292601263150573,0.001978088403120637,5.5401046429796186e-05,0.0010977279041397088,65536,54198,NUTS_NL_01m_2024.shp,NL34,2019,September,9
2019-10-01,2019-11-01,-0.0011798766208812594,0.011180834844708443,0.003396677161313944,0.0031703905166834373,65536,58898,NUTS_NL_01m_2024.shp,NL34,2019,October,10
2020-02-01,2020-03-01,-0.0007199557148851454,0.018235396593809128,0.010880200078527143,0.005480129087223566,65536,63975,NUTS_NL_01m_2024.shp,NL34,2020,February,2
2020-03-01,2020-04-01,-0.001402884954586625,0.002488916739821434,0.0003442063766177523,0.0007861019712822789,65536,33643,NUTS_NL_01m_2024.shp,NL34,2020,March,3
2020-04-01,2020-05-01,-0.0007556870696134865,0.0011287399102002382,7.057367221378698e-05,0.00036172063521049764,65536,35215,NUTS_NL_01m_2024.shp,NL34,2020,April,4
2020-05-01,2020-06-01,-0.0013017237652093172,0.001457588979974389,0.00021095100872941318,0.0006871936992181773,65536,34626,NUTS_NL_01m_2024.shp,NL34,2020,May,5
2020-07-01,2020-08-01,-0.0014689919771626592,0.0015102997422218323,-6.956044387712496e-05,0.0005843475796863677,65536,33172,NUTS_NL_01m_2024.shp,NL34,2020,July,7
2020-08-01,2020-09-01,-0.0006593750440515578,0.00031036787549965084,-1.3079142580536133e-05,0.0002198750577708798,65536,61695,NUTS_NL_01m_2024.shp,NL34,2020,August,8
2020-10-01,2020-11-01,-0.0014944459544494748,0.008632493205368519,0.0009804250495798188,0.0016552837607628167,65536,46761,NUTS_NL_01m_2024.shp,NL34,2020,October,10
2021-02-01,2021-03-01,-0.0014430878218263388,0.003326089819893241,0.00021726590146850443,0.0009830630234778893,65536,38222,NUTS_NL_01m_2024.shp,NL34,2021,February,2
2021-03-01,2021-04-01,-0.001420299056917429,0.002336897887289524,0.00011215596146457939,0.000729344717664048,65536,35760,NUTS_NL_01m_2024.shp,NL34,2021,March,3
2021-04-01,2021-05-01,-0.0007456832099705935,0.0006450146320275962,2.845768079005317e-05,0.00026243404683479714,65536,58203,NUTS_NL_01m_2024.shp,NL34,2021,April,4
2021-05-01,2021-06-01,-0.0012288312427699566,0.001469201291911304,3.3303511361971995e-05,0.0005530434011214935,65536,33172,NUTS_NL_01m_2024.shp,NL34,2021,May,5
2021-07-01,2021-08-01,-0.0007074244203977287,0.001773493131622672,0.0002369002844870962,0.0005067804440701143,65536,39059,NUTS_NL_01m_2024.shp,NL34,2021,July,7
2021-08-01,2021-09-01,-0.0013132654130458832,0.0012738677905872464,1.0330886709771775e-05,0.00039023399579232276,65536,35814,NUTS_NL_01m_2024.shp,NL34,2021,August,8
2021-09-01,2021-10-01,-0.0012330661993473768,0.0012733784969896078,-0.00014591698302475313,0.0005960058071907268,65536,62327,NUTS_NL_01m_2024.shp,NL34,2021,September,9
2022-02-01,2022-03-01,-0.0014567819889634848,0.007761493790894747,0.0009770549376040564,0.001608069197058595,65536,36919,NUTS_NL_01m_2024.shp,NL34,2022,February,2
2022-03-01,2022-04-01,-0.0007008623797446489,0.0012644565431401134,2.1994100897574085e-06,0.00041314293496145626,65536,55400,NUTS_NL_01m_2024.shp,NL34,2022,March,3
2022-04-01,2022-05-01,-0.0007320179720409214,0.0007762259338051081,-2.5666876059082924e-05,0.00025705128350962344,65536,53213,NUTS_NL_01m_2024.shp,NL34,2022,April,4
2022-05-01,2022-06-01,-0.0012429130729287863,0.0010931729339063168,4.850406625133794e-05,0.0006982511537243012,65536,52105,NUTS_NL_01m_2024.shp,NL34,2022,May,5
2022-08-01,2022-09-01,-0.0014233180554583669,0.0011174767278134823,-0.00020125995190409124,0.0005650621414296824,65536,33172,NUTS_NL_01m_2024.shp,NL34,2022,August,8
2022-09-01,2022-10-01,-0.0011510374024510384,0.012145317159593105,0.0035242630337446834,0.003429509193982437,65536,44531,NUTS_NL_01m_2024.shp,NL34,2022,September,9
2022-10-01,2022-11-01,-0.0013032619608566165,0.003857922973111272,0.0008657797817336638,0.0013586419285285722,65536,53603,NUTS_NL_01m_2024.shp,NL34,2022,October,10
2023-01-01,2023-02-01,-0.0009513594559393823,0.01568249799311161,0.0019042191635439702,0.004066594351841721,65536,60326,NUTS_NL_01m_2024.shp,NL34,2023,January,1
2023-02-01,2023-03-01,-0.0013784087495878339,0.003975718282163143,0.0003947069653333451,0.0011440234334858185,65536,36003,NUTS_NL_01m_2024.shp,NL34,2023,February,2
2023-04-01,2023-05-01,-0.0014992003561928868,0.001296156900934875,-1.1074532681622911e-05,0.0004525563499910989,65536,33172,NUTS_NL_01m_2024.shp,NL34,2023,April,4
2023-05-01,2023-06-01,-0.0014960404951125383,0.002216141205281019,7.551450934431646e-05,0.0006750030468359642,65536,33525,NUTS_NL_01m_2024.shp,NL34,2023,May,5
2023-06-01,2023-07-01,-0.0014397953636944294,0.001993914134800434,6.495117117837706e-05,0.0009725875879298747,65536,49058,NUTS_NL_01m_2024.shp,NL34,2023,June,6
2023-08-01,2023-09-01,-0.0010652397759258747,0.000745937111787498,-0.00010088614014306558,0.00035884098324090024,65536,45431,NUTS_NL_01m_2024.shp,NL34,2023,August,8
2023-09-01,2023-10-01,-0.0014749568654224277,0.003639118978753686,7.627777675999456e-05,0.0011042188110610175,65536,51690,NUTS_NL_01m_2024.shp,NL34,2023,September,9
2023-10-01,2023-11-01,-0.00011393225577194244,0.005778886843472719,0.0019664208082121873,0.0022183917004027194,65536,62988,NUTS_NL_01m_2024.shp,NL34,2023,October,10
2024-01-01,2024-02-01,-0.0012043120805174112,0.012834043242037296,0.0028397318379521377,0.003499910438997668,65536,54657,NUTS_NL_01m_2024.shp,NL34,2024,January,1
2024-03-01,2024-04-01,-0.0006760179530829191,-0.0006760179530829191,-0.0006760179530829191,0.0,65536,65276,NUTS_NL_01m_2024.shp,NL34,2024,March,3
2024-04-01,2024-05-01,-0.001480895560234785,0.002828784054145217,0.0002747938534615281,0.0008685670160302291,65536,43263,NUTS_NL_01m_2024.shp,NL34,2024,April,4
2024-06-01,2024-07-01,-0.0014612807426601648,0.0006125613581389189,8.196187241092068e-06,0.00032658866131314075,65536,58105,NUTS_NL_01m_2024.shp,NL34,2024,June,6
2024-07-01,2024-08-01,-0.0009740841924212873,0.0011627462226897478,5.127309928313153e-05,0.0004717945853238612,65536,51633,NUTS_NL_01m_2024.shp,NL34,2024,July,7
2024-08-01,2024-09-01,-0.0013479553163051605,0.0012812553904950619,-0.00012283039652917304,0.0005701027144008943,65536,33172,NUTS_NL_01m_2024.shp,NL34,2024,August,8
2024-10-01,2024-11-01,-0.0002498504181858152,0.000494226929731667,0.00013408036356193375,0.0002653842021728343,65536,64151,NUTS_NL_01m_2024.shp,NL34,2024,October,10
2018-05-01,2018-06-01,-0.001490543014369905,0.0006118924356997013,2.780761318286803e-05,0.0004235687281662513,65536,43571,NUTS_NL_01m_2024.shp,NL341,2018,May,5
2018-06-01,2018-07-01,-0.0014919108944013715,0.0008898578817024827,-0.00018865243863895763,0.0005005436381482215,65536,29712,NUTS_NL_01m_2024.shp,NL341,2018,June,6
2018-07-01,2018-08-01,-0.0011618323624134064,0.0007445634691976011,4.289643504217881e-05,0.0004755925768044335,65536,30582,NUTS_NL_01m_2024.shp,NL341,2018,July,7
2018-08-01,2018-09-01,-0.0006265938282012939,0.000610179384239018,7.475887270893643e-05,0.00024697688613223783,65536,43040,NUTS_NL_01m_2024.shp,NL341,2018,August,8
2018-09-01,2018-10-01,-0.0014770962297916412,0.0029158415272831917,0.00020761632770984262,0.001220882446016284,65536,37902,NUTS_NL_01m_2024.shp,NL341,2018,September,9
2018-10-01,2018-11-01,-0.0012527882354333997,0.007762137334793806,0.0011702955185647099,0.0015596482753989314,65536,34803,NUTS_NL_01m_2024.shp,NL341,2018,October,10
2019-03-01,2019-04-01,-0.0007126449490897357,0.0016986241098493338,-6.173496558054736e-06,0.0003915719848051788,65536,29712,NUTS_NL_01m_2024.shp,NL341,2019,March,3
2019-06-01,2019-07-01,-0.0009880367433652282,0.0010640997206792235,0.0001276135314759864,0.0004491213653029032,65536,29712,NUTS_NL_01m_2024.shp,NL341,2019,June,6
2019-08-01,2019-09-01,-0.001471816678531468,0.0015803591813892126,-0.00020533383755228171,0.0006662851925241366,65536,30732,NUTS_NL_01m_2024.shp,NL341,2019,August,8
2019-09-01,2019-10-01,-0.0013088025152683258,0.001878435374237597,-0.0001170420158837665,0.0010554682462320423,65536,54767,NUTS_NL_01m_2024.shp,NL341,2019,September,9
2020-03-01,2020-04-01,-0.001402884954586625,0.002488916739821434,0.00037261966656367516,0.0008068314134697214,65536,30265,NUTS_NL_01m_2024.shp,NL341,2020,March,3
2020-04-01,2020-05-01,-0.0006851121434010565,0.000789694779086858,9.797779580087205e-05,0.00019601498861456147,65536,33137,NUTS_NL_01m_2024.shp,NL341,2020,April,4
2020-05-01,2020-06-01,-0.0013017237652093172,0.0012612647842615843,0.00014676364841951603,0.0007352058221267806,65536,32004,NUTS_NL_01m_2024.shp,NL341,2020,May,5
2020-07-01,2020-08-01,-0.0012433658121153712,0.0015102997422218323,-0.00010337463876523593,0.0005972008549373121,65536,29712,NUTS_NL_01m_2024.shp,NL341,2020,July,7
2020-10-01,2020-11-01,-0.0011382866650819778,0.008632493205368519,0.0017613271138210037,0.00235744120339287,65536,51022,NUTS_NL_01m_2024.shp,NL341,2020,October,10
2021-02-01,2021-03-01,-0.0014430878218263388,0.002841721288859844,0.0002046240570713021,0.001099460453997845,65536,34680,NUTS_NL_01m_2024.shp,NL341,2021,February,2
2021-03-01,2021-04-01,-0.00105562515091151,0.001733210519887507,0.00020242604902517234,0.0007101357659842441,65536,29712,NUTS_NL_01m_2024.shp,NL341,2021,March,3
2021-04-01,2021-05-01,-0.00030968853388912976,0.0001024796802084893,-8.103385006414319e-05,0.00016905419763408165,65536,60199,NUTS_NL_01m_2024.shp,NL341,2021,April,4
2021-05-01,2021-06-01,-0.0012288312427699566,0.0012029493227601051,3.6932568794368096e-05,0.0005494895669776256,65536,29712,NUTS_NL_01m_2024.shp,NL341,2021,May,5
2021-07-01,2021-08-01,-0.0002391269663348794,0.0008124797022901475,0.000271536924891524,0.00035522297714999984,65536,46074,NUTS_NL_01m_2024.shp,NL341,2021,July,7
2021-08-01,2021-09-01,-0.0010931877186521888,0.0005358791095204651,-4.551950218643435e-05,0.0003242101879926469,65536,37073,NUTS_NL_01m_2024.shp,NL341,2021,August,8
2021-09-01,2021-10-01,-0.0012330661993473768,0.0012733784969896078,-0.0002247033032609415,0.0005052975186623889,65536,56771,NUTS_NL_01m_2024.shp,NL341,2021,September,9
2022-02-01,2022-03-01,-0.001158653642050922,0.004248249344527721,0.0011665536006205182,0.0015673795393169614,65536,31853,NUTS_NL_01m_2024.shp,NL341,2022,February,2
2022-03-01,2022-04-01,-0.0007008623797446489,0.0007355540874414146,-1.0962132519987906e-05,0.00039596783295997194,65536,53585,NUTS_NL_01m_2024.shp,NL341,2022,March,3
2022-04-01,2022-05-01,-0.0006281632231548429,0.0004725501057691872,-2.8032491582156977e-06,0.00032308259415511956,65536,52206,NUTS_NL_01m_2024.shp,NL341,2022,April,4
2022-08-01,2022-09-01,-0.0014055636711418629,0.0010053325677290559,-0.0001714385304433413,0.0005447036507339696,65536,29712,NUTS_NL_01m_2024.shp,NL341,2022,August,8
2022-09-01,2022-10-01,-0.0005829313304275274,0.010804499499499798,0.0033103544535905273,0.003070211021024423,65536,43064,NUTS_NL_01m_2024.shp,NL341,2022,September,9
2022-10-01,2022-11-01,-0.000786655000410974,0.003857922973111272,0.00170134339022202,0.001301351020497124,65536,55437,NUTS_NL_01m_2024.shp,NL341,2022,October,10
2023-01-01,2023-02-01,-0.0009513594559393823,0.0025324674788862467,0.0008226435644022317,0.0009973271042354422,65536,52716,NUTS_NL_01m_2024.shp,NL341,2023,January,1
2023-02-01,2023-03-01,-0.0013784087495878339,0.0030445822048932314,-4.2641382736488655e-05,0.00078321299025107,65536,29730,NUTS_NL_01m_2024.shp,NL341,2023,February,2
2023-04-01,2023-05-01,-0.0009107873775064945,0.001296156900934875,8.453638040319333e-05,0.0003710488932730219,65536,29712,NUTS_NL_01m_2024.shp,NL341,2023,April,4
2023-05-01,2023-06-01,-0.0012005894677713513,0.0009637958137318492,-5.43734086568943e-05,0.0005079560947666226,65536,29712,NUTS_NL_01m_2024.shp,NL341,2023,May,5
2023-06-01,2023-07-01,-0.0014397953636944294,0.0018531649839133024,7.600689440538811e-05,0.0008472800699742578,65536,50852,NUTS_NL_01m_2024.shp,NL341,2023,June,6
2023-08-01,2023-09-01,-0.0007771073142066598,0.0006558888126164675,-8.09744477768869e-05,0.00039008011668422484,65536,55405,NUTS_NL_01m_2024.shp,NL341,2023,August,8
2023-09-01,2023-10-01,-0.0013845852809026837,0.0015910228248685598,-0.00017115357364692774,0.0008292484572760657,65536,58207,NUTS_NL_01m_2024.shp,NL341,2023,September,9
2023-10-01,2023-11-01,-0.00011393225577194244,0.005778886843472719,0.0019405535328779725,0.002207067766462369,65536,58192,NUTS_NL_01m_2024.shp,NL341,2023,October,10
2024-01-01,2024-02-01,-0.0011382780503481627,0.005965687800198793,0.001928626071306554,0.002602724529724111,65536,50463,NUTS_NL_01m_2024.shp,NL341,2024,January,1
2024-04-01,2024-05-01,-0.001269036903977394,0.001943486975505948,0.0003184162102359699,0.0008192540479635281,65536,43847,NUTS_NL_01m_2024.shp,NL341,2024,April,4
2024-06-01,2024-07-01,-0.0014612807426601648,0.0004085015971213579,-4.6875911556213576e-05,0.00037253872789558235,65536,52806,NUTS_NL_01m_2024.shp,NL341,2024,June,6
2024-07-01,2024-08-01,-0.0009740841924212873,0.0011627462226897478,7.429823680280526e-05,0.0005269069241828934,65536,42611,NUTS_NL_01m_2024.shp,NL341,2024,July,7
2024-08-01,2024-09-01,-0.0011345504317432642,0.0012322752736508846,-0.00017482539803167384,0.0005487392412064443,65536,29712,NUTS_NL_01m_2024.shp,NL341,2024,August,8
2024-10-01,2024-11-01,-0.0002498504181858152,0.00010329585347790271,-7.319127498141279e-05,0.00017657311488510346,65536,63483,NUTS_NL_01m_2024.shp,NL341,2024,October,10
2018-05-01,2018-06-01,-0.0009145395015366375,0.0013791420497000217,0.0002747771266165007,0.0005987216127425161,65536,34698,NUTS_NL_01m_2024.shp,NL342,2018,May,5
2018-06-01,2018-07-01,-0.0012832566862925887,0.0012310730526223779,2.2140759341495093e-05,0.0005079483595715714,65536,34698,NUTS_NL_01m_2024.shp,NL342,2018,June,6
2018-07-01,2018-08-01,-0.0013967676786705852,0.0010413660202175379,-0.00015717282769998369,0.0005419437196997451,65536,34698,NUTS_NL_01m_2024.shp,NL342,2018,July,7
2018-08-01,2018-09-01,-0.0006792002241127193,0.0009077998693101108,0.00010299570791811071,0.00038647143448188026,65536,49968,NUTS_NL_01m_2024.shp,NL342,2018,August,8
2018-09-01,2018-10-01,-0.0012770764296874404,0.0019824467599391937,0.00016020201310629293,0.0008514513252281252,65536,36299,NUTS_NL_01m_2024.shp,NL342,2018,September,9
2018-10-01,2018-11-01,-0.0014089933829382062,0.0052115051075816154,0.001071597198377825,0.001908247288112527,65536,48997,NUTS_NL_01m_2024.shp,NL342,2018,October,10
2019-02-01,2019-03-01,-0.00037279314710758626,0.0021956777200102806,0.0002411897703479877,0.0003890906479504399,65536,55895,NUTS_NL_01m_2024.shp,NL342,2019,February,2
2019-03-01,2019-04-01,-0.001471369294449687,0.0027470493223518133,0.0007079579422390303,0.0009919219680799346,65536,52524,NUTS_NL_01m_2024.shp,NL342,2019,March,3
2019-05-01,2019-06-01,-0.0006088106893002987,0.0010100945364683867,8.181329087885462e-05,0.00035261309390547004,65536,55350,NUTS_NL_01m_2024.shp,NL342,2019,May,5
2019-06-01,2019-07-01,-0.000791188154835254,0.0009643337107263505,-1.5827768209609945e-05,0.00034907581963393387,65536,34698,NUTS_NL_01m_2024.shp,NL342,2019,June,6
2019-07-01,2019-08-01,-0.0007188948220573366,0.001392684760503471,-8.19180358908128e-05,0.0006389852367860376,65536,61530,NUTS_NL_01m_2024.shp,NL342,2019,July,7
2019-08-01,2019-09-01,-0.001479443279094994,0.001477833604440093,-0.00017341966135034465,0.0005866973288377322,65536,36384,NUTS_NL_01m_2024.shp,NL342,2019,August,8
2019-09-01,2019-10-01,-0.0014292601263150573,0.001978088403120637,0.00013387937483427597,0.0011101322493019166,65536,53782,NUTS_NL_01m_2024.shp,NL342,2019,September,9
2019-10-01,2019-11-01,-0.0011798766208812594,0.011180834844708443,0.003373618917771717,0.0031608429927752935,65536,55239,NUTS_NL_01m_2024.shp,NL342,2019,October,10
2020-02-01,2020-03-01,-0.0007199557148851454,0.018235396593809128,0.010919475042434653,0.005442225960529589,65536,63109,NUTS_NL_01m_2024.shp,NL342,2020,February,2
2020-03-01,2020-04-01,-0.0013578770449385047,0.002024390734732151,0.00032742274825349395,0.000772115881646709,65536,35116,NUTS_NL_01m_2024.shp,NL342,2020,March,3
2020-04-01,2020-05-01,-0.0007556870696134865,0.0011287399102002382,5.472653098962057e-05,0.0004298476161008576,65536,36011,NUTS_NL_01m_2024.shp,NL342,2020,April,4
2020-05-01,2020-06-01,-0.0012394099030643702,0.001457588979974389,0.0002496483723458199,0.0006543199188906234,65536,35726,NUTS_NL_01m_2024.shp,NL342,2020,May,5
2020-07-01,2020-08-01,-0.0014689919771626592,0.0013428889214992523,-4.7601821375060036e-05,0.0005747768859954368,65536,34698,NUTS_NL_01m_2024.shp,NL342,2020,July,7
2020-08-01,2020-09-01,-0.0006593750440515578,0.00031036787549965084,-1.190547447051857e-05,0.0002198187560109927,65536,59593,NUTS_NL_01m_2024.shp,NL342,2020,August,8
2020-10-01,2020-11-01,-0.0014944459544494748,0.00351415341719985,0.0006940868441190102,0.0011864925464463332,65536,44286,NUTS_NL_01m_2024.shp,NL342,2020,October,10
2021-02-01,2021-03-01,-0.0014311496634036303,0.003326089819893241,0.0002233891501173551,0.000900225241757244,65536,39848,NUTS_NL_01m_2024.shp,NL342,2021,February,2
2021-03-01,2021-04-01,-0.001420299056917429,0.002336897887289524,4.86808375255837e-05,0.000734235743872174,65536,38703,NUTS_NL_01m_2024.shp,NL342,2021,March,3
2021-04-01,2021-05-01,-0.0007456832099705935,0.0006450146320275962,6.509629985363402e-05,0.0002764215616487168,65536,57060,NUTS_NL_01m_2024.shp,NL342,2021,April,4
2021-05-01,2021-06-01,-0.0010933084413409233,0.001469201291911304,3.2497704511520456e-05,0.000555163096510571,65536,34698,NUTS_NL_01m_2024.shp,NL342,2021,May,5
2021-07-01,2021-08-01,-0.0007074244203977287,0.001773493131622672,0.00022553922315484134,0.000547630918969565,65536,35027,NUTS_NL_01m_2024.shp,NL342,2021,July,7
2021-08-01,2021-09-01,-0.0013132654130458832,0.0012738677905872464,3.7745794701770345e-05,0.00041633111155059557,65536,34823,NUTS_NL_01m_2024.shp,NL342,2021,August,8
2021-09-01,2021-10-01,0.0012643112568184733,0.0012643112568184733,0.0012643112568184733,0.0,65536,65283,NUTS_NL_01m_2024.shp,NL342,2021,September,9
2022-02-01,2022-03-01,-0.0014567819889634848,0.007761493790894747,0.00084291180362731,0.0016213738789147122,65536,39319,NUTS_NL_01m_2024.shp,NL342,2022,February,2
2022-03-01,2022-04-01,-0.0006917906575836241,0.0012644565431401134,1.0105080262160358e-05,0.00042349677180813616,65536,56212,NUTS_NL_01m_2024.shp,NL342,2022,March,3
2022-04-01,2022-05-01,-0.0007320179720409214,0.0007762259338051081,-3.9016727838230394e-05,0.0002060431176896106,65536,53616,NUTS_NL_01m_2024.shp,NL342,2022,April,4
2022-05-01,2022-06-01,-0.0012429130729287863,0.0010931729339063168,4.7193469671552376e-05,0.0006991228866850487,65536,44758,NUTS_NL_01m_2024.shp,NL342,2022,May,5
2022-08-01,2022-09-01,-0.0014233180554583669,0.0011174767278134823,-0.00022127326947243248,0.0005770867751205362,65536,34698,NUTS_NL_01m_2024.shp,NL342,2022,August,8
2022-09-01,2022-10-01,-0.0011510374024510384,0.012145317159593105,0.003657240320268514,0.0036182455540889097,65536,45049,NUTS_NL_01m_2024.shp,NL342,2022,September,9
2022-10-01,2022-11-01,-0.0013032619608566165,0.003595388261601329,0.0005256672477557436,0.0012274466891366513,65536,52475,NUTS_NL_01m_2024.shp,NL342,2022,October,10
2023-01-01,2023-02-01,0.00011876931966980919,0.01568249799311161,0.00802456946728567,0.007780877358621361,65536,64343,NUTS_NL_01m_2024.shp,NL342,2023,January,1
2023-02-01,2023-03-01,-0.0012359139509499073,0.003975718282163143,0.0007099528742735785,0.0012539678104343955,65536,39052,NUTS_NL_01m_2024.shp,NL342,2023,February,2
2023-04-01,2023-05-01,-0.0014992003561928868,0.001296156900934875,-7.01874095953415e-05,0.00048617914625292264,65536,34698,NUTS_NL_01m_2024.shp,NL342,2023,April,4
2023-05-01,2023-06-01,-0.0014960404951125383,0.002216141205281019,0.0001602294016450625,0.0007506396439356669,65536,35237,NUTS_NL_01m_2024.shp,NL342,2023,May,5
2023-06-01,2023-07-01,-0.0012176192831248045,0.001993914134800434,5.830658226224349e-05,0.0010228115416378689,65536,47899,NUTS_NL_01m_2024.shp,NL342,2023,June,6
2023-08-01,2023-09-01,-0.0010652397759258747,0.000745937111787498,-0.0001049543092238715,0.00035051595130867574,65536,39845,NUTS_NL_01m_2024.shp,NL342,2023,August,8
2023-09-01,2023-10-01,-0.0014749568654224277,0.003639118978753686,0.00012939667330500807,0.00114976324462224,65536,48000,NUTS_NL_01m_2024.shp,NL342,2023,September,9
2024-01-01,2024-02-01,-0.0012043120805174112,0.012834043242037296,0.003654473843993195,0.003965056295094647,65536,56774,NUTS_NL_01m_2024.shp,NL342,2024,January,1
2024-03-01,2024-04-01,-0.0006760179530829191,-0.0006760179530829191,-0.0006760179530829191,0.0,65536,65129,NUTS_NL_01m_2024.shp,NL342,2024,March,3
2024-04-01,2024-05-01,-0.001480895560234785,0.002828784054145217,0.00025403391613163645,0.0008917772094989406,65536,42714,NUTS_NL_01m_2024.shp,NL342,2024,April,4
2024-06-01,2024-07-01,-0.00019579271611291915,0.0006125613581389189,9.088168286449578e-05,0.0002124454862318238,65536,60859,NUTS_NL_01m_2024.shp,NL342,2024,June,6
2024-07-01,2024-08-01,-0.0005890715983696282,0.0009709997102618217,1.8577061311138677e-05,0.00038198069400361486,65536,56338,NUTS_NL_01m_2024.shp,NL342,2024,July,7
2024-08-01,2024-09-01,-0.0013479553163051605,0.0012812553904950619,-9.212878515295907e-05,0.0005801782616370964,65536,34698,NUTS_NL_01m_2024.shp,NL342,2024,August,8
2024-10-01,2024-11-01,0.00019852120021823794,0.000494226929731667,0.00034806059955392606,0.00014784324542528566,65536,64484,NUTS_NL_01m_2024.shp,NL342,2024,October,10
2018-05-01,2018-06-01,-0.0014299212489277124,0.00135137140750885,5.175509305870122e-05,0.0004340220600162925,65536,29969,NUTS_NL_01m_2024.shp,NL35,2018,May,5
2018-06-01,2018-07-01,-0.001243538223206997,0.0009998533641919494,-0.00019146626350794753,0.00048624131326955374,65536,29206,NUTS_NL_01m_2024.shp,NL35,2018,June,6
