interval_from,interval_to,o3_B0_min,o3_B0_max,o3_B0_mean,o3_B0_stDev,o3_B0_sampleCount,o3_B0_noDataCount,shapefile,NUTS_ID,year,month,month_num
2020-06-01,2020-07-01,0.14030730724334717,0.14861024916172028,0.14375532636120594,0.0016756394607225693,65536,36854,NUTS_NL_01m_2024.shp,NL11,2020,June,6
2020-07-01,2020-08-01,0.1285959631204605,0.13177387416362762,0.13012693835008451,0.0007179922438284648,65536,36854,NUTS_NL_01m_2024.shp,NL11,2020,July,7
2020-08-01,2020-09-01,0.14165887236595154,0.14626164734363556,0.14395563646015455,0.0009543558811374929,65536,36854,NUTS_NL_01m_2024.shp,NL11,2020,August,8
2020-09-01,2020-10-01,0.12732917070388794,0.13203281164169312,0.12995759914937144,0.0007877652950505548,65536,36854,NUTS_NL_01m_2024.shp,NL11,2020,September,9
2020-10-01,2020-11-01,0.12407060712575912,0.12779101729393005,0.125976076219863,0.0006717892102258668,65536,36854,NUTS_NL_01m_2024.shp,NL11,2020,October,10
2020-11-01,2020-12-01,0.12785005569458008,0.13295027613639832,0.1298181110507648,0.0009628666929321831,65536,36854,NUTS_NL_01m_2024.shp,NL11,2020,November,11
2020-12-01,2021-01-01,0.15112842619419098,0.159686878323555,0.15602790462003224,0.0018772142378634094,65536,36854,NUTS_NL_01m_2024.shp,NL11,2020,December,12
2021-01-01,2021-02-01,0.19216619431972504,0.2009848803281784,0.19606283154853116,0.0016388732581658237,65536,36854,NUTS_NL_01m_2024.shp,NL11,2021,January,1
2021-02-01,2021-03-01,0.16039450466632843,0.16579334437847137,0.16224988984118946,0.0008964610414100947,65536,36854,NUTS_NL_01m_2024.shp,NL11,2021,February,2
2021-03-01,2021-04-01,0.14718765020370483,0.15157757699489594,0.14958312424256556,0.0009332206586564436,65536,36854,NUTS_NL_01m_2024.shp,NL11,2021,March,3
2021-04-01,2021-05-01,0.1679064929485321,0.17969083786010742,0.17366429175808856,0.002273194907431798,65536,36854,NUTS_NL_01m_2024.shp,NL11,2021,April,4
2021-05-01,2021-06-01,0.1430550068616867,0.14857381582260132,0.145655844839858,0.0012574437063821602,65536,36854,NUTS_NL_01m_2024.shp,NL11,2021,May,5
2021-06-01,2021-07-01,0.14562153816223145,0.1500326544046402,0.14713074403858709,0.0007547159790921605,65536,36854,NUTS_NL_01m_2024.shp,NL11,2021,June,6
2021-07-01,2021-08-01,0.15665054321289062,0.16189242899417877,0.160110067647086,0.000968059582143021,65536,36854,NUTS_NL_01m_2024.shp,NL11,2021,July,7
2021-08-01,2021-09-01,0.13530384004116058,0.1434047967195511,0.13804999229116885,0.0019400685563598196,65536,36854,NUTS_NL_01m_2024.shp,NL11,2021,August,8
2021-09-01,2021-10-01,0.13975675404071808,0.1444263607263565,0.14203965146146277,0.0009526810416596304,65536,36854,NUTS_NL_01m_2024.shp,NL11,2021,September,9
2021-10-01,2021-11-01,0.12896263599395752,0.13376332819461823,0.1314140458035827,0.001047137837426779,65536,36854,NUTS_NL_01m_2024.shp,NL11,2021,October,10
2021-11-01,2021-12-01,0.12866978347301483,0.13303281366825104,0.1309267912987641,0.0008971073941195328,65536,36854,NUTS_NL_01m_2024.shp,NL11,2021,November,11
2021-12-01,2022-01-01,0.13230066001415253,0.1374129056930542,0.1345868881841964,0.000898908436850378,65536,36854,NUTS_NL_01m_2024.shp,NL11,2021,December,12
2022-01-01,2022-02-01,0.15429173409938812,0.16556806862354279,0.15967975762324574,0.0020041595120215833,65536,36854,NUTS_NL_01m_2024.shp,NL11,2022,January,1
2022-02-01,2022-03-01,0.15169671177864075,0.15716971457004547,0.15425304583459573,0.0010706056230516295,65536,36854,NUTS_NL_01m_2024.shp,NL11,2022,February,2
2022-03-01,2022-04-01,0.17780528962612152,0.18442727625370026,0.1801823296240452,0.0010973620530023594,65536,36854,NUTS_NL_01m_2024.shp,NL11,2022,March,3
2022-04-01,2022-05-01,0.1629122793674469,0.17028199136257172,0.16533549742021275,0.0019032996513531012,65536,36854,NUTS_NL_01m_2024.shp,NL11,2022,April,4
2022-05-01,2022-06-01,0.17768755555152893,0.18240739405155182,0.1799947668616891,0.0010913813969207948,65536,36854,NUTS_NL_01m_2024.shp,NL11,2022,May,5
2022-06-01,2022-07-01,0.14213721454143524,0.15093868970870972,0.14716261931397065,0.0018512690333563815,65536,36854,NUTS_NL_01m_2024.shp,NL11,2022,June,6
2022-07-01,2022-08-01,0.13839919865131378,0.1441832035779953,0.14055448255304961,0.0011724921648607679,65536,36854,NUTS_NL_01m_2024.shp,NL11,2022,July,7
2022-08-01,2022-09-01,0.13544276356697083,0.1406477391719818,0.13778120606668068,0.000874777869032845,65536,36854,NUTS_NL_01m_2024.shp,NL11,2022,August,8
2022-09-01,2022-10-01,0.13936859369277954,0.14758002758026123,0.1436445085866534,0.0014621256970447395,65536,36854,NUTS_NL_01m_2024.shp,NL11,2022,September,9
2022-10-01,2022-11-01,0.1199181005358696,0.1261499524116516,0.12323159897165666,0.0010480883223508435,65536,36854,NUTS_NL_01m_2024.shp,NL11,2022,October,10
2022-11-01,2022-12-01,0.13678990304470062,0.140854150056839,0.1386441134322145,0.0006967433895781524,65536,36854,NUTS_NL_01m_2024.shp,NL11,2022,November,11
2022-12-01,2023-01-01,0.1442328840494156,0.14815859496593475,0.14643709186575612,0.0007783200876385242,65536,36854,NUTS_NL_01m_2024.shp,NL11,2022,December,12
2023-01-01,2023-02-01,0.11877761781215668,0.12447623163461685,0.12160262219687337,0.0010199789643997727,65536,36854,NUTS_NL_01m_2024.shp,NL11,2023,January,1
2023-02-01,2023-03-01,0.1414419263601303,0.14529673755168915,0.14402634712708573,0.0007059996196813098,65536,36854,NUTS_NL_01m_2024.shp,NL11,2023,February,2
2023-03-01,2023-04-01,0.16879630088806152,0.17401130497455597,0.17163655762122526,0.0011622369155439888,65536,36854,NUTS_NL_01m_2024.shp,NL11,2023,March,3
2023-04-01,2023-05-01,0.15524858236312866,0.15965640544891357,0.15704598534039593,0.0008903273992798364,65536,36854,NUTS_NL_01m_2024.shp,NL11,2023,April,4
2023-05-01,2023-06-01,0.1549709290266037,0.1601734310388565,0.1581900368038936,0.0009661041097186999,65536,36854,NUTS_NL_01m_2024.shp,NL11,2023,May,5
2023-06-01,2023-07-01,0.14837439358234406,0.15331906080245972,0.1512901674605141,0.0009620985695106528,65536,36854,NUTS_NL_01m_2024.shp,NL11,2023,June,6
2023-07-01,2023-08-01,0.14882667362689972,0.1564769297838211,0.1522313437908594,0.0014405790151009572,65536,36854,NUTS_NL_01m_2024.shp,NL11,2023,July,7
2023-08-01,2023-09-01,0.14461049437522888,0.1546737104654312,0.1500295703791279,0.0019818420027786113,65536,36854,NUTS_NL_01m_2024.shp,NL11,2023,August,8
2023-09-01,2023-10-01,0.12898382544517517,0.13297338783740997,0.13075827105250937,0.0006834056694427839,65536,36854,NUTS_NL_01m_2024.shp,NL11,2023,September,9
2023-10-01,2023-11-01,0.16124741733074188,0.1648421734571457,0.16299906066916808,0.0008849876710751735,65536,36854,NUTS_NL_01m_2024.shp,NL11,2023,October,10
2023-11-01,2023-12-01,0.1559387445449829,0.16194647550582886,0.1589178402670669,0.0011517540265164963,65536,36854,NUTS_NL_01m_2024.shp,NL11,2023,November,11
2023-12-01,2024-01-01,0.15023289620876312,0.1588144451379776,0.15426898201448633,0.0017006149688465052,65536,36854,NUTS_NL_01m_2024.shp,NL11,2023,December,12
2018-04-01,2018-05-01,0.16792894899845123,0.16981758177280426,0.16864291615162652,0.0005469268197596809,65536,38383,NUTS_NL_01m_2024.shp,NL112,2018,April,4
2018-05-01,2018-06-01,0.15004901587963104,0.1523100733757019,0.15106030108816432,0.0005586512005868313,65536,38383,NUTS_NL_01m_2024.shp,NL112,2018,May,5
2018-06-01,2018-07-01,0.14228148758411407,0.1451803296804428,0.1436924248894277,0.0008014867130192705,65536,38383,NUTS_NL_01m_2024.shp,NL112,2018,June,6
2018-07-01,2018-08-01,0.14008887112140656,0.14372317492961884,0.14241683060010418,0.0009667658654342672,65536,38383,NUTS_NL_01m_2024.shp,NL112,2018,July,7
2018-08-01,2018-09-01,0.14585338532924652,0.15167909860610962,0.14787693364071164,0.0014822285638683762,65536,38383,NUTS_NL_01m_2024.shp,NL112,2018,August,8
2018-09-01,2018-10-01,0.12863892316818237,0.13086548447608948,0.1301683911732863,0.0006009399909485646,65536,38383,NUTS_NL_01m_2024.shp,NL112,2018,September,9
2018-10-01,2018-11-01,0.1373356729745865,0.1407635509967804,0.13939745051939542,0.0009264398643762177,65536,38383,NUTS_NL_01m_2024.shp,NL112,2018,October,10
2018-11-01,2018-12-01,0.1410655826330185,0.14393112063407898,0.1423837122208407,0.0006695671650502172,65536,38383,NUTS_NL_01m_2024.shp,NL112,2018,November,11
2018-12-01,2019-01-01,0.1303194910287857,0.1327359825372696,0.13127616426630842,0.0004171895878697224,65536,38383,NUTS_NL_01m_2024.shp,NL112,2018,December,12
2019-01-01,2019-02-01,0.18143470585346222,0.18416401743888855,0.1823537200870709,0.0008561935117629474,65536,40072,NUTS_NL_01m_2024.shp,NL112,2019,January,1
2019-02-01,2019-03-01,0.1356395035982132,0.1379249095916748,0.13616693552792206,0.00035888987448450373,65536,38383,NUTS_NL_01m_2024.shp,NL112,2019,February,2
2019-03-01,2019-04-01,0.15710216760635376,0.1616271287202835,0.15872333476882503,0.0011356788726547965,65536,38383,NUTS_NL_01m_2024.shp,NL112,2019,March,3
2019-04-01,2019-05-01,0.15305709838867188,0.15746599435806274,0.1562994036274586,0.001059634249549201,65536,38383,NUTS_NL_01m_2024.shp,NL112,2019,April,4
2019-05-01,2019-06-01,0.14509861171245575,0.14760451018810272,0.14651533538511918,0.0006596993993508672,65536,38383,NUTS_NL_01m_2024.shp,NL112,2019,May,5
2019-06-01,2019-07-01,0.14229294657707214,0.14412757754325867,0.14327733938236953,0.0005450712436018223,65536,38383,NUTS_NL_01m_2024.shp,NL112,2019,June,6
2019-07-01,2019-08-01,0.14735552668571472,0.15192914009094238,0.14982821886727668,0.0010500959451740066,65536,38383,NUTS_NL_01m_2024.shp,NL112,2019,July,7
2019-08-01,2019-09-01,0.12469466775655746,0.12785333395004272,0.1262080961496679,0.0009359156333337389,65536,38383,NUTS_NL_01m_2024.shp,NL112,2019,August,8
2019-09-01,2019-10-01,0.12539847195148468,0.12809450924396515,0.126868076903189,0.0007857348930112469,65536,38383,NUTS_NL_01m_2024.shp,NL112,2019,September,9
2019-10-01,2019-11-01,0.13241522014141083,0.13532815873622894,0.13397882452429127,0.0007268165215871704,65536,38383,NUTS_NL_01m_2024.shp,NL112,2019,October,10
2019-11-01,2019-12-01,0.11066927015781403,0.1140999048948288,0.11261617208129289,0.0007740848553333585,65536,38383,NUTS_NL_01m_2024.shp,NL112,2019,November,11
2019-12-01,2020-01-01,0.135341614484787,0.13927745819091797,0.13738213915364053,0.0010039278803770633,65536,38383,NUTS_NL_01m_2024.shp,NL112,2019,December,12
2020-01-01,2020-02-01,0.12724938988685608,0.12990409135818481,0.1286192449327725,0.0006473785936190628,65536,38383,NUTS_NL_01m_2024.shp,NL112,2020,January,1
2020-02-01,2020-03-01,0.17967699468135834,0.18701684474945068,0.18402363596783886,0.0011160900725504233,65536,38383,NUTS_NL_01m_2024.shp,NL112,2020,February,2
2020-03-01,2020-04-01,0.1500665545463562,0.1532669961452484,0.15143071980176664,0.0008026499059630216,65536,38383,NUTS_NL_01m_2024.shp,NL112,2020,March,3
2020-04-01,2020-05-01,0.17762795090675354,0.18165171146392822,0.1803800682438662,0.0007776999382623544,65536,38383,NUTS_NL_01m_2024.shp,NL112,2020,April,4
2020-05-01,2020-06-01,0.14678409695625305,0.14888998866081238,0.1477290202711879,0.0006281250351553443,65536,38383,NUTS_NL_01m_2024.shp,NL112,2020,May,5
2020-06-01,2020-07-01,0.14195562899112701,0.14687220752239227,0.14521069930721045,0.0013950599543720292,65536,38383,NUTS_NL_01m_2024.shp,NL112,2020,June,6
2020-07-01,2020-08-01,0.1285959631204605,0.13106085360050201,0.13011132642603127,0.000687860437615258,65536,38383,NUTS_NL_01m_2024.shp,NL112,2020,July,7
2020-08-01,2020-09-01,0.1417391002178192,0.14583350718021393,0.143915286129958,0.0005853772500458925,65536,38383,NUTS_NL_01m_2024.shp,NL112,2020,August,8
2020-09-01,2020-10-01,0.12804308533668518,0.13099578022956848,0.1303496725215999,0.000574534948514544,65536,38383,NUTS_NL_01m_2024.shp,NL112,2020,September,9
2020-10-01,2020-11-01,0.12499888986349106,0.12730342149734497,0.1260880028784864,0.0005329605032308535,65536,38383,NUTS_NL_01m_2024.shp,NL112,2020,October,10
2020-11-01,2020-12-01,0.12798015773296356,0.1303667426109314,0.12956430595325008,0.0006338263830403925,65536,38383,NUTS_NL_01m_2024.shp,NL112,2020,November,11
2020-12-01,2021-01-01,0.1556776911020279,0.15925481915473938,0.15750264818146376,0.0010982847816348117,65536,38383,NUTS_NL_01m_2024.shp,NL112,2020,December,12
2021-01-01,2021-02-01,0.1944369226694107,0.1978810876607895,0.19583848761354525,0.0011549760333136596,65536,38383,NUTS_NL_01m_2024.shp,NL112,2021,January,1
2021-02-01,2021-03-01,0.16039450466632843,0.16334006190299988,0.16148735354478988,0.0006606881137463771,65536,38383,NUTS_NL_01m_2024.shp,NL112,2021,February,2
2021-03-01,2021-04-01,0.14819751679897308,0.15057414770126343,0.14900814127128373,0.0004066914517517989,65536,38383,NUTS_NL_01m_2024.shp,NL112,2021,March,3
2021-04-01,2021-05-01,0.1700589805841446,0.17642810940742493,0.17270690768784785,0.0015222452204704281,65536,38383,NUTS_NL_01m_2024.shp,NL112,2021,April,4
2021-05-01,2021-06-01,0.1430550068616867,0.14835520088672638,0.14563302941826514,0.0012795367496111886,65536,38383,NUTS_NL_01m_2024.shp,NL112,2021,May,5
2021-06-01,2021-07-01,0.14579245448112488,0.14795023202896118,0.14656177332863227,0.0004568578096455036,65536,38383,NUTS_NL_01m_2024.shp,NL112,2021,June,6
2021-07-01,2021-08-01,0.15938574075698853,0.16189242899417877,0.16075704082261064,0.0008684530045057026,65536,38383,NUTS_NL_01m_2024.shp,NL112,2021,July,7
2021-08-01,2021-09-01,0.13587960600852966,0.14103654026985168,0.1371437201327667,0.0006985740523662055,65536,38383,NUTS_NL_01m_2024.shp,NL112,2021,August,8
2021-09-01,2021-10-01,0.1408829241991043,0.1444263607263565,0.14307391611639836,0.0008561087687376858,65536,38383,NUTS_NL_01m_2024.shp,NL112,2021,September,9
2021-10-01,2021-11-01,0.13090889155864716,0.13241849839687347,0.13154740128838344,0.0003327748738336358,65536,38383,NUTS_NL_01m_2024.shp,NL112,2021,October,10
2021-11-01,2021-12-01,0.12913404405117035,0.13233789801597595,0.13110988944702037,0.0009462270991574175,65536,38383,NUTS_NL_01m_2024.shp,NL112,2021,November,11
2021-12-01,2022-01-01,0.1329542100429535,0.13572217524051666,0.13443156685661603,0.0007082537675823155,65536,38383,NUTS_NL_01m_2024.shp,NL112,2021,December,12
2022-01-01,2022-02-01,0.15914522111415863,0.16258415579795837,0.16064687754053614,0.0009112297462030935,65536,38383,NUTS_NL_01m_2024.shp,NL112,2022,January,1
2022-02-01,2022-03-01,0.15222297608852386,0.15618625283241272,0.15434246030327348,0.001149622920238159,65536,38383,NUTS_NL_01m_2024.shp,NL112,2022,February,2
2022-03-01,2022-04-01,0.17856884002685547,0.1812821328639984,0.17984469960546998,0.000691813665638222,65536,38383,NUTS_NL_01m_2024.shp,NL112,2022,March,3
2022-04-01,2022-05-01,0.1636829972267151,0.16783592104911804,0.16560786562719101,0.0012695354441791366,65536,38383,NUTS_NL_01m_2024.shp,NL112,2022,April,4
2022-05-01,2022-06-01,0.17874853312969208,0.18105177581310272,0.17953248147880538,0.0006898348451752016,65536,38383,NUTS_NL_01m_2024.shp,NL112,2022,May,5
2022-06-01,2022-07-01,0.1448831409215927,0.14983895421028137,0.1465472272269943,0.0015106809063178126,65536,38383,NUTS_NL_01m_2024.shp,NL112,2022,June,6
2022-07-01,2022-08-01,0.13939717411994934,0.14289490878582,0.14098493842779175,0.0008969924552638883,65536,38383,NUTS_NL_01m_2024.shp,NL112,2022,July,7
2022-08-01,2022-09-01,0.13544276356697083,0.13830764591693878,0.1373775996611055,0.0004316997849087448,65536,38383,NUTS_NL_01m_2024.shp,NL112,2022,August,8
2022-09-01,2022-10-01,0.1415342092514038,0.14602020382881165,0.14322804985391374,0.0008281307456149352,65536,38383,NUTS_NL_01m_2024.shp,NL112,2022,September,9
2022-10-01,2022-11-01,0.12098176777362823,0.1261499524116516,0.12364224035663136,0.00094541328776005,65536,38383,NUTS_NL_01m_2024.shp,NL112,2022,October,10
2022-11-01,2022-12-01,0.13769638538360596,0.1401357799768448,0.1386877101632121,0.0007787779756858173,65536,38383,NUTS_NL_01m_2024.shp,NL112,2022,November,11
2022-12-01,2023-01-01,0.14503347873687744,0.14780281484127045,0.14639569061211236,0.0009672905337790597,65536,38383,NUTS_NL_01m_2024.shp,NL112,2022,December,12
2023-01-01,2023-02-01,0.12011624127626419,0.12447623163461685,0.12179592928621755,0.00101834493310396,65536,38383,NUTS_NL_01m_2024.shp,NL112,2023,January,1
2023-02-01,2023-03-01,0.1414419263601303,0.1450759470462799,0.14372595602970528,0.0008817181815031741,65536,38383,NUTS_NL_01m_2024.shp,NL112,2023,February,2
2023-03-01,2023-04-01,0.17024482786655426,0.17369131743907928,0.17162819512168415,0.0011457801982691117,65536,38383,NUTS_NL_01m_2024.shp,NL112,2023,March,3
2023-04-01,2023-05-01,0.1558474600315094,0.15838927030563354,0.15697216084803386,0.0006510788240420701,65536,38383,NUTS_NL_01m_2024.shp,NL112,2023,April,4
2023-05-01,2023-06-01,0.15717269480228424,0.1601734310388565,0.15883923959513496,0.000729084466690715,65536,38383,NUTS_NL_01m_2024.shp,NL112,2023,May,5
2023-06-01,2023-07-01,0.14994026720523834,0.15304647386074066,0.15181376053427187,0.0006441794290878241,65536,38383,NUTS_NL_01m_2024.shp,NL112,2023,June,6
2023-07-01,2023-08-01,0.14882667362689972,0.1531943529844284,0.15128551741241433,0.001323471981370519,65536,38383,NUTS_NL_01m_2024.shp,NL112,2023,July,7
2023-08-01,2023-09-01,0.14892737567424774,0.1546737104654312,0.151415859193595,0.0014758686492755662,65536,38383,NUTS_NL_01m_2024.shp,NL112,2023,August,8
2023-09-01,2023-10-01,0.1300017386674881,0.13151083886623383,0.13087068861430265,0.00035750815570317304,65536,38383,NUTS_NL_01m_2024.shp,NL112,2023,September,9
2023-10-01,2023-11-01,0.16169482469558716,0.16459189355373383,0.16241148822356757,0.0004461074517553759,65536,38383,NUTS_NL_01m_2024.shp,NL112,2023,October,10
2023-11-01,2023-12-01,0.1559387445449829,0.16155482828617096,0.15954350311576118,0.00104878175337271,65536,38383,NUTS_NL_01m_2024.shp,NL112,2023,November,11
2023-12-01,2024-01-01,0.15237762033939362,0.15627211332321167,0.1544068611287642,0.0006981384027639201,65536,38383,NUTS_NL_01m_2024.shp,NL112,2023,December,12
2018-04-01,2018-05-01,0.16907785832881927,0.17424607276916504,0.17058705253281944,0.000985860292119813,65536,27310,NUTS_NL_01m_2024.shp,NL114,2018,April,4
2018-05-01,2018-06-01,0.14818207919597626,0.1519007682800293,0.14984781051113208,0.0007641029090209854,65536,27310,NUTS_NL_01m_2024.shp,NL114,2018,May,5
2018-06-01,2018-07-01,0.1423964649438858,0.14501062035560608,0.14377626964626253,0.0006420306731936711,65536,27310,NUTS_NL_01m_2024.shp,NL114,2018,June,6
2018-07-01,2018-08-01,0.13655032217502594,0.14369750022888184,0.13952149569127487,0.001654488544592074,65536,27310,NUTS_NL_01m_2024.shp,NL114,2018,July,7
2018-08-01,2018-09-01,0.14529390633106232,0.14896562695503235,0.14731848175968643,0.0007685348790332435,65536,27310,NUTS_NL_01m_2024.shp,NL114,2018,August,8
2018-09-01,2018-10-01,0.1290552318096161,0.1332973688840866,0.13105969391897862,0.0007805377840103394,65536,27310,NUTS_NL_01m_2024.shp,NL114,2018,September,9
2018-10-01,2018-11-01,0.1371690183877945,0.141122505068779,0.139442806703366,0.0008533465295892748,65536,27310,NUTS_NL_01m_2024.shp,NL114,2018,October,10
2018-11-01,2018-12-01,0.13948488235473633,0.14365790784358978,0.14218065237552066,0.0007585795895800795,65536,27310,NUTS_NL_01m_2024.shp,NL114,2018,November,11
2018-12-01,2019-01-01,0.12975828349590302,0.13375705480575562,0.13169897475041906,0.000903567054160556,65536,27310,NUTS_NL_01m_2024.shp,NL114,2018,December,12
2019-01-01,2019-02-01,0.18112479150295258,0.18330161273479462,0.18249045534313071,0.0006621627294688533,65536,48171,NUTS_NL_01m_2024.shp,NL114,2019,January,1
2019-02-01,2019-03-01,0.1356395035982132,0.1398729532957077,0.13714873106806408,0.0008531056165533842,65536,27310,NUTS_NL_01m_2024.shp,NL114,2019,February,2
2019-03-01,2019-04-01,0.15314550697803497,0.1580083817243576,0.15575890340624873,0.0012467100101172237,65536,27310,NUTS_NL_01m_2024.shp,NL114,2019,March,3
2019-04-01,2019-05-01,0.15446586906909943,0.15866993367671967,0.15666391849377478,0.0008165562445272145,65536,27310,NUTS_NL_01m_2024.shp,NL114,2019,April,4
2019-05-01,2019-06-01,0.14567962288856506,0.1475045382976532,0.1465254124342289,0.0004827484727590219,65536,27310,NUTS_NL_01m_2024.shp,NL114,2019,May,5
