,SUBID,Downstream_SUBID
3397,9563049.0,9539047.0
3398,9563065.0,9539388.0
3399,9563071.0,9539047.0
3401,9563101.0,9535755.0
3402,9563111.0,9539388.0
3403,9563122.0,9538536.0
3404,9563123.0,9538536.0
3405,9563126.0,9538536.0
3406,9563146.0,9539047.0
3407,9563158.0,9539047.0
3408,9563162.0,9539388.0
3409,9563167.0,9535268.0
3410,9563180.0,9535755.0
3411,9563192.0,9500193.0
3412,9563210.0,9000134.0
3413,9563216.0,9000134.0
3414,9563218.0,9539414.0
3415,9563221.0,9539612.0
3416,9563225.0,9563331.0
3417,9563239.0,9539047.0
3418,9563244.0,9539047.0
3420,9563272.0,9535602.0
3421,9563280.0,9539612.0
3422,9563288.0,9535268.0
3423,9563300.0,9539047.0
3424,9563302.0,9539047.0
3425,9563307.0,9535268.0
3426,9563321.0,9535268.0
3427,9563326.0,9539047.0
3428,9563332.0,9538536.0
3429,9563334.0,9535268.0
3430,9563345.0,9535268.0
3431,9563354.0,9535602.0
3455,9500137.0,9556460.0
3456,9500145.0,9556460.0
3460,9500466.0,9556570.0
3461,9500470.0,9556570.0
3464,9500704.0,9556460.0
3465,9500872.0,9000134.0
3466,9500877.0,9000134.0
3467,9500902.0,9000134.0
3468,9500904.0,9000134.0
3469,9500914.0,9000134.0
3470,9500916.0,9000134.0
3472,9501257.0,9538536.0
3473,9501431.0,9535195.0
3474,9521760.0,9501220.0
3475,9521852.0,9556692.0
3476,9521868.0,9501220.0
3477,9521943.0,9501220.0
3478,9521989.0,9556692.0
3479,9522105.0,9501220.0
3480,9522125.0,9556692.0
3481,9522154.0,9556460.0
3482,9522258.0,9501220.0
3525,9556306.0,9556554.0
3526,9556308.0,9556460.0
3527,9556345.0,9556455.0
3528,9556360.0,9556576.0
3529,9556371.0,9535662.0
3530,9556390.0,9556692.0
3531,9556397.0,9556460.0
3532,9556402.0,9500476.0
3533,9556413.0,9556460.0
3534,9556427.0,9500476.0
3535,9556439.0,9500372.0
3536,9556449.0,9501220.0
3537,9556463.0,9563273.0
3538,9556478.0,9556576.0
3539,9556479.0,9556554.0
3540,9556480.0,9500177.0
3541,9556483.0,9563331.0
3542,9556492.0,9563045.0
3543,9556512.0,9563273.0
3544,9556534.0,9556475.0
3545,9556545.0,9535662.0
3546,9556546.0,9562888.0
3547,9556558.0,9500931.0
3548,9556562.0,9535378.0
3549,9556569.0,9562845.0
3550,9556584.0,9562866.0
3551,9556586.0,9556455.0
3552,9556594.0,9556570.0
3553,9556596.0,9500476.0
3554,9556604.0,9562888.0
3555,9556608.0,9556455.0
3556,9556610.0,9500931.0
3557,9556631.0,9556570.0
3558,9556646.0,9556460.0
3559,9556649.0,9501220.0
3560,9556654.0,9556455.0
3561,9556664.0,9563331.0
3562,9556669.0,9500476.0
3563,9556684.0,9556570.0
3564,9556688.0,9556576.0
3565,9556694.0,9562845.0
3566,9556708.0,9500476.0
3567,9556713.0,9563331.0
3568,9556728.0,9500931.0
3569,9556740.0,9556554.0
3570,9556741.0,9556460.0
3571,9556754.0,9556738.0
3572,9556864.0,9501220.0
3573,9556955.0,9501220.0
3574,9557004.0,9556528.0
3575,9557101.0,9556738.0
3576,9557108.0,9556738.0
3577,9562826.0,9539612.0
3578,9562842.0,9539612.0
3579,9562851.0,9539047.0
3580,9562856.0,9000134.0
3581,9562860.0,9000134.0
3582,9562871.0,9000134.0
3583,9562897.0,9535268.0
3584,9562901.0,9000134.0
3585,9562902.0,9000134.0
3586,9562904.0,9539047.0
3587,9562908.0,9535755.0
3588,9562917.0,9535602.0
3589,9562934.0,9539047.0
3590,9562943.0,9000134.0
3591,9562945.0,9535755.0
3592,9562950.0,9000134.0
3593,9562986.0,9538536.0
3594,9563001.0,9539414.0
3596,9563025.0,9535755.0
3597,9563040.0,9539388.0
3598,9563046.0,9535268.0
3599,9563049.0,9000134.0
3600,9563065.0,9539047.0
3601,9563071.0,9000134.0
3603,9563101.0,9539414.0
3604,9563111.0,9539047.0
3605,9563122.0,9539388.0
3606,9563123.0,9539388.0
3607,9563126.0,9539388.0
3608,9563146.0,9000134.0
3609,9563158.0,9000134.0
3610,9563162.0,9539047.0
3611,9563167.0,9535195.0
3612,9563180.0,9539414.0
3613,9563192.0,9535602.0
3616,9563218.0,9539612.0
3617,9563221.0,9538536.0
3618,9563225.0,9501218.0
3619,9563239.0,9000134.0
3620,9563244.0,9000134.0
3622,9563272.0,9535268.0
3623,9563280.0,9538536.0
3624,9563288.0,9535195.0
3625,9563300.0,9000134.0
3626,9563302.0,9000134.0
3627,9563307.0,9535195.0
3628,9563321.0,9535195.0
3629,9563326.0,9000134.0
3630,9563332.0,9539388.0
3631,9563334.0,9535195.0
3632,9563345.0,9535195.0
3633,9563354.0,9535268.0
3657,9500137.0,9556455.0
3658,9500145.0,9556455.0
3662,9500466.0,9556576.0
3663,9500470.0,9556576.0
3666,9500704.0,9556455.0
3674,9501257.0,9539388.0
3675,9501431.0,9535755.0
3676,9521760.0,9556554.0
3677,9521852.0,9501220.0
3678,9521868.0,9556554.0
3679,9521943.0,9556554.0
3680,9521989.0,9501220.0
3681,9522105.0,9556554.0
3682,9522125.0,9501220.0
3683,9522154.0,9556455.0
3684,9522258.0,9556554.0
3727,9556306.0,9556460.0
3728,9556308.0,9556455.0
3729,9556345.0,9556570.0
3730,9556360.0,9500372.0
3731,9556371.0,9500193.0
3732,9556390.0,9501220.0
3733,9556397.0,9556455.0
3734,9556402.0,9562939.0
3735,9556413.0,9556455.0
3736,9556427.0,9562939.0
3737,9556439.0,9563276.0
3738,9556449.0,9556554.0
3739,9556463.0,9563282.0
3740,9556478.0,9500372.0
3741,9556479.0,9556460.0
3742,9556480.0,9535378.0
3743,9556483.0,9501218.0
3744,9556492.0,9563331.0
3745,9556512.0,9563282.0
3746,9556534.0,9556692.0
3747,9556545.0,9500193.0
3748,9556546.0,9500917.0
3749,9556558.0,9535662.0
3750,9556562.0,9500931.0
3751,9556569.0,9563045.0
3752,9556584.0,9500177.0
3753,9556586.0,9556570.0
3754,9556594.0,9556576.0
3755,9556596.0,9562939.0
3756,9556604.0,9500917.0
3757,9556608.0,9556570.0
3758,9556610.0,9535662.0
3759,9556631.0,9556576.0
3760,9556646.0,9556455.0
3761,9556649.0,9556554.0
3762,9556654.0,9556570.0
3763,9556664.0,9501218.0
3764,9556669.0,9562939.0
3765,9556684.0,9556576.0
3766,9556688.0,9500372.0
3767,9556694.0,9563045.0
3768,9556708.0,9562939.0
3769,9556713.0,9501218.0
3770,9556728.0,9535662.0
3771,9556740.0,9556460.0
3772,9556741.0,9556455.0
3773,9556754.0,9556528.0
3774,9556864.0,9556554.0
3775,9556955.0,9556554.0
3776,9557004.0,9556475.0
3777,9557101.0,9556528.0
3778,9557108.0,9556528.0
3779,9562826.0,9538536.0
3780,9562842.0,9538536.0
3781,9562851.0,9000134.0
3785,9562897.0,9535195.0
3788,9562904.0,9000134.0
3789,9562908.0,9539414.0
3790,9562917.0,9535268.0
3791,9562934.0,9000134.0
3793,9562945.0,9539414.0
3795,9562986.0,9539388.0
3796,9563001.0,9539612.0
3798,9563025.0,9539414.0
3799,9563040.0,9539047.0
3800,9563046.0,9535195.0
3802,9563065.0,9000134.0
3805,9563101.0,9539612.0
3806,9563111.0,9000134.0
3807,9563122.0,9539047.0
3808,9563123.0,9539047.0
3809,9563126.0,9539047.0
3812,9563162.0,9000134.0
3813,9563167.0,9535755.0
3814,9563180.0,9539612.0
3815,9563192.0,9535268.0
3818,9563218.0,9538536.0
3819,9563221.0,9539388.0
3820,9563225.0,9562888.0
3824,9563272.0,9535195.0
3825,9563280.0,9539388.0
3826,9563288.0,9535755.0
3829,9563307.0,9535755.0
3830,9563321.0,9535755.0
3832,9563332.0,9539047.0
3833,9563334.0,9535755.0
3834,9563345.0,9535755.0
3835,9563354.0,9535195.0
3859,9500137.0,9556570.0
3860,9500145.0,9556570.0
3864,9500466.0,9500372.0
3865,9500470.0,9500372.0
3868,9500704.0,9556570.0
3876,9501257.0,9539047.0
3877,9501431.0,9539414.0
3878,9521760.0,9556460.0
3879,9521852.0,9556554.0
3880,9521868.0,9556460.0
3881,9521943.0,9556460.0
3882,9521989.0,9556554.0
3883,9522105.0,9556460.0
3884,9522125.0,9556554.0
3885,9522154.0,9556570.0
3886,9522258.0,9556460.0
3929,9556306.0,9556455.0
3930,9556308.0,9556570.0
3931,9556345.0,9556576.0
3932,9556360.0,9563276.0
3933,9556371.0,9535602.0
3934,9556390.0,9556554.0
3935,9556397.0,9556570.0
3936,9556402.0,9562866.0
3937,9556413.0,9556570.0
3938,9556427.0,9562866.0
3939,9556439.0,9563273.0
3940,9556449.0,9556460.0
3941,9556463.0,9562845.0
3942,9556478.0,9563276.0
3943,9556479.0,9556455.0
3944,9556480.0,9500931.0
3945,9556483.0,9562888.0
3946,9556492.0,9501218.0
3947,9556512.0,9562845.0
3948,9556534.0,9501220.0
3949,9556545.0,9535602.0
3950,9556546.0,9500476.0
3951,9556558.0,9500193.0
3952,9556562.0,9535662.0
3953,9556569.0,9563331.0
3954,9556584.0,9535378.0
3955,9556586.0,9556576.0
3956,9556594.0,9500372.0
3957,9556596.0,9562866.0
3958,9556604.0,9500476.0
3959,9556608.0,9556576.0
3960,9556610.0,9500193.0
3961,9556631.0,9500372.0
3962,9556646.0,9556570.0
3963,9556649.0,9556460.0
3964,9556654.0,9556576.0
3965,9556664.0,9562888.0
3966,9556669.0,9562866.0
3967,9556684.0,9500372.0
3968,9556688.0,9563276.0
3969,9556694.0,9563331.0
3970,9556708.0,9562866.0
3971,9556713.0,9562888.0
3972,9556728.0,9500193.0
3973,9556740.0,9556455.0
3974,9556741.0,9556570.0
3975,9556754.0,9556475.0
3976,9556864.0,9556460.0
3977,9556955.0,9556460.0
3978,9557004.0,9556692.0
3979,9557101.0,9556475.0
3980,9557108.0,9556475.0
3981,9562826.0,9539388.0
3982,9562842.0,9539388.0
3987,9562897.0,9535755.0
3991,9562908.0,9539612.0
3992,9562917.0,9535195.0
3995,9562945.0,9539612.0
3997,9562986.0,9539047.0
3998,9563001.0,9538536.0
4000,9563025.0,9539612.0
4001,9563040.0,9000134.0
4002,9563046.0,9535755.0
4007,9563101.0,9538536.0
4009,9563122.0,9000134.0
4010,9563123.0,9000134.0
4011,9563126.0,9000134.0
4015,9563167.0,9539414.0
4016,9563180.0,9538536.0
4017,9563192.0,9535195.0
4020,9563218.0,9539388.0
4021,9563221.0,9539047.0
4022,9563225.0,9500917.0
4026,9563272.0,9535755.0
4027,9563280.0,9539047.0
4028,9563288.0,9539414.0
4031,9563307.0,9539414.0
4032,9563321.0,9539414.0
4034,9563332.0,9000134.0
4035,9563334.0,9539414.0
4036,9563345.0,9539414.0
4037,9563354.0,9535755.0
4061,9500137.0,9556576.0
4062,9500145.0,9556576.0
4066,9500466.0,9563276.0
4067,9500470.0,9563276.0
4070,9500704.0,9556576.0
4078,9501257.0,9000134.0
4079,9501431.0,9539612.0
4080,9521760.0,9556455.0
4081,9521852.0,9556460.0
4082,9521868.0,9556455.0
4083,9521943.0,9556455.0
4084,9521989.0,9556460.0
4085,9522105.0,9556455.0
4086,9522125.0,9556460.0
4087,9522154.0,9556576.0
4088,9522258.0,9556455.0
4131,9556306.0,9556570.0
4132,9556308.0,9556576.0
4133,9556345.0,9500372.0
4134,9556360.0,9563273.0
4135,9556371.0,9535268.0
4136,9556390.0,9556460.0
4137,9556397.0,9556576.0
4138,9556402.0,9500177.0
4139,9556413.0,9556576.0
4140,9556427.0,9500177.0
4141,9556439.0,9563282.0
4142,9556449.0,9556455.0
4143,9556463.0,9563045.0
4144,9556478.0,9563273.0
4145,9556479.0,9556570.0
4146,9556480.0,9535662.0
4147,9556483.0,9500917.0
4148,9556492.0,9562888.0
4149,9556512.0,9563045.0
4150,9556534.0,9556554.0
4151,9556545.0,9535268.0
4152,9556546.0,9562939.0
4153,9556558.0,9535602.0
4154,9556562.0,9500193.0
4155,9556569.0,9501218.0
4156,9556584.0,9500931.0
4157,9556586.0,9500372.0
4158,9556594.0,9563276.0
4159,9556596.0,9500177.0
4160,9556604.0,9562939.0
4161,9556608.0,9500372.0
4162,9556610.0,9535602.0
4163,9556631.0,9563276.0
4164,9556646.0,9556576.0
4165,9556649.0,9556455.0
4166,9556654.0,9500372.0
4167,9556664.0,9500917.0
4168,9556669.0,9500177.0
4169,9556684.0,9563276.0
4170,9556688.0,9563273.0
4171,9556694.0,9501218.0
4172,9556708.0,9500177.0
4173,9556713.0,9500917.0
4174,9556728.0,9535602.0
4175,9556740.0,9556570.0
4176,9556741.0,9556576.0
4177,9556754.0,9556692.0
4178,9556864.0,9556455.0
4179,9556955.0,9556455.0
4180,9557004.0,9501220.0
4181,9557101.0,9556692.0
4182,9557108.0,9556692.0
4183,9562826.0,9539047.0
4184,9562842.0,9539047.0
4189,9562897.0,9539414.0
4193,9562908.0,9538536.0
4194,9562917.0,9535755.0
4197,9562945.0,9538536.0
4199,9562986.0,9000134.0
4200,9563001.0,9539388.0
4202,9563025.0,9538536.0
4204,9563046.0,9539414.0
4209,9563101.0,9539388.0
4217,9563167.0,9539612.0
4218,9563180.0,9539388.0
4219,9563192.0,9535755.0
4222,9563218.0,9539047.0
4223,9563221.0,9000134.0
4224,9563225.0,9500476.0
4228,9563272.0,9539414.0
4229,9563280.0,9000134.0
4230,9563288.0,9539612.0
4233,9563307.0,9539612.0
4234,9563321.0,9539612.0
4237,9563334.0,9539612.0
4238,9563345.0,9539612.0
4239,9563354.0,9539414.0
4263,9500137.0,9500372.0
4264,9500145.0,9500372.0
4268,9500466.0,9563273.0
4269,9500470.0,9563273.0
4272,9500704.0,9500372.0
4281,9501431.0,9538536.0
4282,9521760.0,9556570.0
4283,9521852.0,9556455.0
4284,9521868.0,9556570.0
4285,9521943.0,9556570.0
4286,9521989.0,9556455.0
4287,9522105.0,9556570.0
4288,9522125.0,9556455.0
4289,9522154.0,9500372.0
4290,9522258.0,9556570.0
4333,9556306.0,9556576.0
4334,9556308.0,9500372.0
4335,9556345.0,9563276.0
4336,9556360.0,9563282.0
4337,9556371.0,9535195.0
4338,9556390.0,9556455.0
4339,9556397.0,9500372.0
4340,9556402.0,9535378.0
4341,9556413.0,9500372.0
4342,9556427.0,9535378.0
4343,9556439.0,9562845.0
4344,9556449.0,9556570.0
4345,9556463.0,9563331.0
4346,9556478.0,9563282.0
4347,9556479.0,9556576.0
4348,9556480.0,9500193.0
4349,9556483.0,9500476.0
4350,9556492.0,9500917.0
4351,9556512.0,9563331.0
4352,9556534.0,9556460.0
4353,9556545.0,9535195.0
4354,9556546.0,9562866.0
4355,9556558.0,9535268.0
4356,9556562.0,9535602.0
4357,9556569.0,9562888.0
4358,9556584.0,9535662.0
4359,9556586.0,9563276.0
4360,9556594.0,9563273.0
4361,9556596.0,9535378.0
4362,9556604.0,9562866.0
4363,9556608.0,9563276.0
4364,9556610.0,9535268.0
4365,9556631.0,9563273.0
4366,9556646.0,9500372.0
4367,9556649.0,9556570.0
4368,9556654.0,9563276.0
4369,9556664.0,9500476.0
4370,9556669.0,9535378.0
4371,9556684.0,9563273.0
4372,9556688.0,9563282.0
4373,9556694.0,9562888.0
4374,9556708.0,9535378.0
4375,9556713.0,9500476.0
4376,9556728.0,9535268.0
4377,9556740.0,9556576.0
4378,9556741.0,9500372.0
4379,9556754.0,9501220.0
4380,9556864.0,9556570.0
4381,9556955.0,9556570.0
4382,9557004.0,9556554.0
4383,9557101.0,9501220.0
4384,9557108.0,9501220.0
4385,9562826.0,9000134.0
4386,9562842.0,9000134.0
4391,9562897.0,9539612.0
4395,9562908.0,9539388.0
4396,9562917.0,9539414.0
4399,9562945.0,9539388.0
4402,9563001.0,9539047.0
4404,9563025.0,9539388.0
4406,9563046.0,9539612.0
4411,9563101.0,9539047.0
4419,9563167.0,9538536.0
4420,9563180.0,9539047.0
4421,9563192.0,9539414.0
4424,9563218.0,9000134.0
4426,9563225.0,9562939.0
4430,9563272.0,9539612.0
4432,9563288.0,9538536.0
4435,9563307.0,9538536.0
4436,9563321.0,9538536.0
4439,9563334.0,9538536.0
4440,9563345.0,9538536.0
4441,9563354.0,9539612.0
4465,9500137.0,9563276.0
4466,9500145.0,9563276.0
4470,9500466.0,9563282.0
4471,9500470.0,9563282.0
4474,9500704.0,9563276.0
4483,9501431.0,9539388.0
4484,9521760.0,9556576.0
4485,9521852.0,9556570.0
4486,9521868.0,9556576.0
4487,9521943.0,9556576.0
4488,9521989.0,9556570.0
4489,9522105.0,9556576.0
4490,9522125.0,9556570.0
4491,9522154.0,9563276.0
4492,9522258.0,9556576.0
4535,9556306.0,9500372.0
4536,9556308.0,9563276.0
4537,9556345.0,9563273.0
4538,9556360.0,9562845.0
4539,9556371.0,9535755.0
4540,9556390.0,9556570.0
4541,9556397.0,9563276.0
4542,9556402.0,9500931.0
4543,9556413.0,9563276.0
4544,9556427.0,9500931.0
4545,9556439.0,9563045.0
4546,9556449.0,9556576.0
4547,9556463.0,9501218.0
4548,9556478.0,9562845.0
4549,9556479.0,9500372.0
4550,9556480.0,9535602.0
4551,9556483.0,9562939.0
4552,9556492.0,9500476.0
4553,9556512.0,9501218.0
4554,9556534.0,9556455.0
4555,9556545.0,9535755.0
4556,9556546.0,9500177.0
4557,9556558.0,9535195.0
4558,9556562.0,9535268.0
4559,9556569.0,9500917.0
4560,9556584.0,9500193.0
4561,9556586.0,9563273.0
4562,9556594.0,9563282.0
4563,9556596.0,9500931.0
4564,9556604.0,9500177.0
4565,9556608.0,9563273.0
4566,9556610.0,9535195.0
4567,9556631.0,9563282.0
4568,9556646.0,9563276.0
4569,9556649.0,9556576.0
4570,9556654.0,9563273.0
4571,9556664.0,9562939.0
4572,9556669.0,9500931.0
4573,9556684.0,9563282.0
4574,9556688.0,9562845.0
4575,9556694.0,9500917.0
4576,9556708.0,9500931.0
4577,9556713.0,9562939.0
4578,9556728.0,9535195.0
4579,9556740.0,9500372.0
4580,9556741.0,9563276.0
4581,9556754.0,9556554.0
4582,9556864.0,9556576.0
4583,9556955.0,9556576.0
4584,9557004.0,9556460.0
4585,9557101.0,9556554.0
4586,9557108.0,9556554.0
4593,9562897.0,9538536.0
4597,9562908.0,9539047.0
4598,9562917.0,9539612.0
4601,9562945.0,9539047.0
4604,9563001.0,9000134.0
4606,9563025.0,9539047.0
4608,9563046.0,9538536.0
4613,9563101.0,9000134.0
4621,9563167.0,9539388.0
4622,9563180.0,9000134.0
4623,9563192.0,9539612.0
4628,9563225.0,9562866.0
4632,9563272.0,9538536.0
4634,9563288.0,9539388.0
4637,9563307.0,9539388.0
4638,9563321.0,9539388.0
4641,9563334.0,9539388.0
4642,9563345.0,9539388.0
4643,9563354.0,9538536.0
4667,9500137.0,9563273.0
4668,9500145.0,9563273.0
4672,9500466.0,9562845.0
4673,9500470.0,9562845.0
4676,9500704.0,9563273.0
4685,9501431.0,9539047.0
4686,9521760.0,9500372.0
4687,9521852.0,9556576.0
4688,9521868.0,9500372.0
4689,9521943.0,9500372.0
4690,9521989.0,9556576.0
4691,9522105.0,9500372.0
4692,9522125.0,9556576.0
4693,9522154.0,9563273.0
4694,9522258.0,9500372.0
4737,9556306.0,9563276.0
4738,9556308.0,9563273.0
4739,9556345.0,9563282.0
4740,9556360.0,9563045.0
4741,9556371.0,9539414.0
4742,9556390.0,9556576.0
4743,9556397.0,9563273.0
4744,9556402.0,9535662.0
4745,9556413.0,9563273.0
4746,9556427.0,9535662.0
4747,9556439.0,9563331.0
4748,9556449.0,9500372.0
4749,9556463.0,9562888.0
4750,9556478.0,9563045.0
4751,9556479.0,9563276.0
4752,9556480.0,9535268.0
4753,9556483.0,9562866.0
4754,9556492.0,9562939.0
4755,9556512.0,9562888.0
4756,9556534.0,9556570.0
4757,9556545.0,9539414.0
4758,9556546.0,9535378.0
4759,9556558.0,9535755.0
4760,9556562.0,9535195.0
4761,9556569.0,9500476.0
4762,9556584.0,9535602.0
4763,9556586.0,9563282.0
4764,9556594.0,9562845.0
4765,9556596.0,9535662.0
4766,9556604.0,9535378.0
4767,9556608.0,9563282.0
4768,9556610.0,9535755.0
4769,9556631.0,9562845.0
4770,9556646.0,9563273.0
4771,9556649.0,9500372.0
4772,9556654.0,9563282.0
4773,9556664.0,9562866.0
4774,9556669.0,9535662.0
4775,9556684.0,9562845.0
4776,9556688.0,9563045.0
4777,9556694.0,9500476.0
4778,9556708.0,9535662.0
4779,9556713.0,9562866.0
4780,9556728.0,9535755.0
4781,9556740.0,9563276.0
4782,9556741.0,9563273.0
4783,9556754.0,9556460.0
4784,9556864.0,9500372.0
4785,9556955.0,9500372.0
4786,9557004.0,9556455.0
4787,9557101.0,9556460.0
4788,9557108.0,9556460.0
4795,9562897.0,9539388.0
4799,9562908.0,9000134.0
4800,9562917.0,9538536.0
4803,9562945.0,9000134.0
4808,9563025.0,9000134.0
4810,9563046.0,9539388.0
4823,9563167.0,9539047.0
4825,9563192.0,9538536.0
4830,9563225.0,9500177.0
4834,9563272.0,9539388.0
4836,9563288.0,9539047.0
4839,9563307.0,9539047.0
4840,9563321.0,9539047.0
4843,9563334.0,9539047.0
4844,9563345.0,9539047.0
4845,9563354.0,9539388.0
4869,9500137.0,9563282.0
4870,9500145.0,9563282.0
4874,9500466.0,9563045.0
4875,9500470.0,9563045.0
4878,9500704.0,9563282.0
4887,9501431.0,9000134.0
4888,9521760.0,9563276.0
4889,9521852.0,9500372.0
4890,9521868.0,9563276.0
4891,9521943.0,9563276.0
4892,9521989.0,9500372.0
4893,9522105.0,9563276.0
4894,9522125.0,9500372.0
4895,9522154.0,9563282.0
4896,9522258.0,9563276.0
4939,9556306.0,9563273.0
4940,9556308.0,9563282.0
4941,9556345.0,9562845.0
4942,9556360.0,9563331.0
4943,9556371.0,9539612.0
4944,9556390.0,9500372.0
4945,9556397.0,9563282.0
4946,9556402.0,9500193.0
4947,9556413.0,9563282.0
4948,9556427.0,9500193.0
4949,9556439.0,9501218.0
4950,9556449.0,9563276.0
4951,9556463.0,9500917.0
4952,9556478.0,9563331.0
4953,9556479.0,9563273.0
4954,9556480.0,9535195.0
4955,9556483.0,9500177.0
4956,9556492.0,9562866.0
4957,9556512.0,9500917.0
4958,9556534.0,9556576.0
4959,9556545.0,9539612.0
4960,9556546.0,9500931.0
4961,9556558.0,9539414.0
4962,9556562.0,9535755.0
4963,9556569.0,9562939.0
4964,9556584.0,9535268.0
4965,9556586.0,9562845.0
4966,9556594.0,9563045.0
4967,9556596.0,9500193.0
4968,9556604.0,9500931.0
4969,9556608.0,9562845.0
4970,9556610.0,9539414.0
4971,9556631.0,9563045.0
4972,9556646.0,9563282.0
4973,9556649.0,9563276.0
4974,9556654.0,9562845.0
4975,9556664.0,9500177.0
4976,9556669.0,9500193.0
4977,9556684.0,9563045.0
4978,9556688.0,9563331.0
4979,9556694.0,9562939.0
4980,9556708.0,9500193.0
4981,9556713.0,9500177.0
4982,9556728.0,9539414.0
4983,9556740.0,9563273.0
4984,9556741.0,9563282.0
4985,9556754.0,9556455.0
4986,9556864.0,9563276.0
4987,9556955.0,9563276.0
4988,9557004.0,9556570.0
4989,9557101.0,9556455.0
4990,9557108.0,9556455.0
4997,9562897.0,9539047.0
5002,9562917.0,9539388.0
5012,9563046.0,9539047.0
5025,9563167.0,9000134.0
5027,9563192.0,9539388.0
5032,9563225.0,9535378.0
5036,9563272.0,9539047.0
5038,9563288.0,9000134.0
5041,9563307.0,9000134.0
5042,9563321.0,9000134.0
5045,9563334.0,9000134.0
5046,9563345.0,9000134.0
5047,9563354.0,9539047.0
5071,9500137.0,9562845.0
5072,9500145.0,9562845.0
5076,9500466.0,9563331.0
5077,9500470.0,9563331.0
5080,9500704.0,9562845.0
5090,9521760.0,9563273.0
5091,9521852.0,9563276.0
5092,9521868.0,9563273.0
5093,9521943.0,9563273.0
5094,9521989.0,9563276.0
5095,9522105.0,9563273.0
5096,9522125.0,9563276.0
5097,9522154.0,9562845.0
5098,9522258.0,9563273.0
5141,9556306.0,9563282.0
5142,9556308.0,9562845.0
5143,9556345.0,9563045.0
5144,9556360.0,9501218.0
5145,9556371.0,9538536.0
5146,9556390.0,9563276.0
5147,9556397.0,9562845.0
5148,9556402.0,9535602.0
5149,9556413.0,9562845.0
5150,9556427.0,9535602.0
5151,9556439.0,9562888.0
5152,9556449.0,9563273.0
5153,9556463.0,9500476.0
5154,9556478.0,9501218.0
5155,9556479.0,9563282.0
5156,9556480.0,9535755.0
5157,9556483.0,9535378.0
5158,9556492.0,9500177.0
5159,9556512.0,9500476.0
5160,9556534.0,9500372.0
5161,9556545.0,9538536.0
5162,9556546.0,9535662.0
5163,9556558.0,9539612.0
5164,9556562.0,9539414.0
5165,9556569.0,9562866.0
5166,9556584.0,9535195.0
5167,9556586.0,9563045.0
5168,9556594.0,9563331.0
5169,9556596.0,9535602.0
5170,9556604.0,9535662.0
5171,9556608.0,9563045.0
5172,9556610.0,9539612.0
5173,9556631.0,9563331.0
5174,9556646.0,9562845.0
5175,9556649.0,9563273.0
5176,9556654.0,9563045.0
5177,9556664.0,9535378.0
5178,9556669.0,9535602.0
5179,9556684.0,9563331.0
5180,9556688.0,9501218.0
5181,9556694.0,9562866.0
5182,9556708.0,9535602.0
5183,9556713.0,9535378.0
5184,9556728.0,9539612.0
5185,9556740.0,9563282.0
5186,9556741.0,9562845.0
5187,9556754.0,9556570.0
5188,9556864.0,9563273.0
5189,9556955.0,9563273.0
5190,9557004.0,9556576.0
5191,9557101.0,9556570.0
5192,9557108.0,9556570.0
5199,9562897.0,9000134.0
5204,9562917.0,9539047.0
5214,9563046.0,9000134.0
5229,9563192.0,9539047.0
5234,9563225.0,9500931.0
5238,9563272.0,9000134.0
5249,9563354.0,9000134.0
5273,9500137.0,9563045.0
5274,9500145.0,9563045.0
5278,9500466.0,9501218.0
5279,9500470.0,9501218.0
5282,9500704.0,9563045.0
5292,9521760.0,9563282.0
5293,9521852.0,9563273.0
5294,9521868.0,9563282.0
5295,9521943.0,9563282.0
5296,9521989.0,9563273.0
5297,9522105.0,9563282.0
5298,9522125.0,9563273.0
5299,9522154.0,9563045.0
5300,9522258.0,9563282.0
5343,9556306.0,9562845.0
5344,9556308.0,9563045.0
5345,9556345.0,9563331.0
5346,9556360.0,9562888.0
5347,9556371.0,9539388.0
5348,9556390.0,9563273.0
5349,9556397.0,9563045.0
5350,9556402.0,9535268.0
5351,9556413.0,9563045.0
5352,9556427.0,9535268.0
5353,9556439.0,9500917.0
5354,9556449.0,9563282.0
5355,9556463.0,9562939.0
5356,9556478.0,9562888.0
5357,9556479.0,9562845.0
5358,9556480.0,9539414.0
5359,9556483.0,9500931.0
5360,9556492.0,9535378.0
5361,9556512.0,9562939.0
5362,9556534.0,9563276.0
5363,9556545.0,9539388.0
5364,9556546.0,9500193.0
5365,9556558.0,9538536.0
5366,9556562.0,9539612.0
5367,9556569.0,9500177.0
5368,9556584.0,9535755.0
5369,9556586.0,9563331.0
5370,9556594.0,9501218.0
5371,9556596.0,9535268.0
5372,9556604.0,9500193.0
5373,9556608.0,9563331.0
5374,9556610.0,9538536.0
5375,9556631.0,9501218.0
5376,9556646.0,9563045.0
5377,9556649.0,9563282.0
5378,9556654.0,9563331.0
5379,9556664.0,9500931.0
5380,9556669.0,9535268.0
5381,9556684.0,9501218.0
5382,9556688.0,9562888.0
5383,9556694.0,9500177.0
5384,9556708.0,9535268.0
5385,9556713.0,9500931.0
5386,9556728.0,9538536.0
5387,9556740.0,9562845.0
5388,9556741.0,9563045.0
5389,9556754.0,9556576.0
5390,9556864.0,9563282.0
5391,9556955.0,9563282.0
5392,9557004.0,9500372.0
5393,9557101.0,9556576.0
5394,9557108.0,9556576.0
5406,9562917.0,9000134.0
